League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Netherlands Eerste Divisie,2023-02-19 08:15:00,25,De Graafschap,Roda JC,2.03,3.62,3.46,1.05,9.0,1.29,3.5,1.8,1.91,1.36,3.0,1.67,2.1,1.3,1.29,1.73,1.42,1.17,1.88,1.5,3.38,1.59,8.0,2.88,1.18,1.34,1.69,2.06,2.7
Poland Ekstraklasa,2023-02-19 08:30:00,21,Miedź Legnica,Wisła Płock,2.55,3.15,2.55,1.06,8.25,1.33,3.1,2.02,1.76,1.44,2.63,1.8,1.95,1.47,1.32,1.46,1.0,0.9,1.39,1.63,3.02,1.95,8.0,2.1,1.25,1.47,1.83,2.38,3.25
Italy Serie A,2023-02-19 08:30:00,23,Atalanta,Lecce,1.5,4.22,6.16,1.03,11.0,1.25,3.8,1.81,1.93,1.36,3.0,1.95,1.8,1.09,1.19,2.44,1.7,1.09,1.78,1.24,3.02,1.23,10.0,5.65,1.26,1.55,1.9,2.37,3.34
Serbia SuperLiga,2023-02-19 09:00:00,22,Radnički Kragujevac,Javor Ivanjica,2.04,2.99,3.39,1.08,7.0,1.4,2.75,2.22,1.64,1.44,2.62,1.91,1.8,1.25,1.3,1.66,1.3,0.9,1.47,1.37,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland Premiership,2023-02-19 09:00:00,26,Motherwell,Hearts,2.75,3.13,2.32,1.05,10.0,1.33,3.25,2.1,1.72,1.4,2.75,1.75,2.0,1.52,1.31,1.42,0.75,1.17,1.35,1.26,2.61,2.18,7.0,1.98,1.24,1.45,1.8,2.33,3.2
France Ligue 1,2023-02-19 09:00:00,24,PSG,Lille,1.54,4.44,5.13,1.03,15.0,1.2,4.5,1.62,2.3,1.3,3.4,1.67,2.1,1.18,1.24,2.15,2.64,1.55,2.08,1.79,3.87,1.6,7.5,2.8,1.38,1.64,2.02,2.6,3.45
Slovenia PrvaLiga,2023-02-19 09:00:00,22,Bravo,Domžale,2.22,3.03,3.0,1.07,8.6,1.4,2.73,2.1,1.7,1.45,2.63,2.0,1.73,1.32,1.3,1.62,1.6,1.5,1.86,1.46,3.32,1.57,5.5,2.8,0.0,1.57,1.93,2.41,0.0
Germany 3. Liga,2023-02-19 09:00:00,23,1860 München,Verl,1.88,3.45,3.6,1.04,10.0,1.22,4.0,1.66,2.15,1.33,3.0,1.6,2.15,1.29,1.29,1.75,2.0,0.8,1.9,1.31,3.21,1.49,10.5,2.95,1.18,1.31,1.65,2.0,2.5
Germany 2. Bundesliga,2023-02-19 09:30:00,21,Hamburger SV,Arminia Bielefeld,1.52,4.17,5.91,1.02,12.0,1.16,4.75,1.63,2.2,1.29,3.5,1.67,2.1,1.13,1.19,2.55,1.9,0.8,2.0,1.49,3.49,1.23,11.0,5.1,1.14,1.28,1.57,2.0,2.4
Germany 2. Bundesliga,2023-02-19 09:30:00,21,Heidenheim,Nürnberg,1.91,3.41,4.03,1.06,8.0,1.33,3.2,1.86,1.88,1.4,2.75,1.83,1.83,1.24,1.29,1.85,2.4,0.9,1.84,1.26,3.1,1.45,9.0,3.3,1.2,1.43,1.7,2.1,2.63
Germany 2. Bundesliga,2023-02-19 09:30:00,21,Sandhausen,Karlsruher SC,2.93,3.21,2.43,1.06,8.0,1.28,3.5,1.85,1.89,1.4,2.75,1.67,2.1,1.6,1.31,1.36,1.22,0.89,1.58,1.63,3.21,2.85,8.0,1.64,1.2,1.4,1.73,2.17,2.88
Belgium Pro League,2023-02-19 09:30:00,26,Cercle Brugge,Club Brugge,3.34,3.43,1.91,1.05,11.75,1.29,3.63,1.83,1.83,1.38,2.8,1.7,2.05,1.65,1.32,1.35,1.67,1.5,1.71,1.37,3.08,2.16,7.7,2.0,1.21,1.48,1.73,2.1,2.7
Uruguay Primera División,2023-02-19 09:45:00,3,Racing,River Plate,3.46,3.28,2.09,1.03,7.9,1.34,2.92,2.11,1.65,1.44,2.66,1.85,1.85,1.66,1.29,1.3,0.0,0.0,1.03,1.65,2.68,2.3,8.0,1.8,1.22,1.42,1.74,2.23,3.0
Denmark Superliga,2023-02-19 10:00:00,18,OB,Randers,2.09,3.24,3.05,1.01,10.0,1.23,3.64,1.75,1.93,1.36,3.0,1.62,2.2,1.37,1.35,1.61,1.22,1.25,1.44,1.47,2.91,2.08,7.0,2.08,1.18,1.35,1.63,2.1,2.8
Denmark Superliga,2023-02-19 10:00:00,18,Lyngby,Nordsjælland,4.15,3.6,1.68,1.03,12.5,1.25,3.95,1.77,1.91,1.33,3.25,1.75,2.0,2.15,1.22,1.19,0.38,1.88,1.61,1.66,3.27,2.75,7.5,1.67,1.24,1.46,1.95,2.4,3.3
Germany 3. Liga,2023-02-19 10:00:00,23,Rot-Weiss Essen,Borussia Dortmund II,1.97,3.4,3.4,1.05,9.0,1.29,3.5,1.88,1.88,1.36,3.0,1.73,2.0,1.3,1.3,1.67,1.2,1.1,1.51,1.32,2.83,1.64,9.8,2.54,1.25,1.55,1.85,2.3,3.4
Spain Segunda División,2023-02-19 10:00:00,28,SD Huesca,Granada CF,3.4,2.75,2.35,1.11,6.75,1.53,2.43,2.58,1.38,1.62,2.2,2.15,1.62,1.57,1.44,1.3,2.0,0.69,1.17,1.51,2.68,2.33,8.0,1.82,1.25,1.47,1.88,2.45,3.4
Spain La Liga,2023-02-19 10:00:00,22,Elche CF,RCD Espanyol,2.69,3.09,2.69,1.09,8.0,1.44,2.8,2.3,1.62,1.5,2.5,1.95,1.8,1.49,1.35,1.41,0.6,1.1,1.47,1.12,2.59,1.8,7.6,2.5,1.29,1.56,1.99,2.61,3.56
Turkey Süper Lig,2023-02-19 10:00:00,25,Giresunspor,Fatih Karagümrük,2.36,3.4,2.7,0.0,0.0,0.0,0.0,1.76,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.18,1.83,1.45,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-02-19 10:00:00,25,Antalyaspor,Kayserispor,2.4,3.6,2.7,0.0,0.0,0.0,0.0,1.7,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,1.3,1.76,1.35,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Super League,2023-02-19 10:15:00,21,St. Gallen,Luzern,2.15,3.45,2.9,1.02,12.0,1.12,5.05,1.45,2.53,1.25,3.72,1.44,2.65,1.37,1.25,1.73,2.1,1.5,2.34,1.66,4.0,1.59,9.0,2.77,0.0,1.22,1.4,1.65,2.0
Bulgaria First League,2023-02-19 10:15:00,20,OFK Pirin,Levski Sofia,6.2,3.65,1.57,1.08,7.0,1.36,3.0,2.15,1.65,1.44,2.62,2.38,1.53,2.7,1.22,1.06,1.0,1.11,1.33,1.96,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eredivisie,2023-02-19 10:30:00,22,Utrecht,PSV,4.02,4.13,1.73,1.03,16.25,1.2,4.9,1.63,2.22,1.28,3.45,1.65,2.23,2.0,1.27,1.28,1.8,1.4,1.64,2.09,3.73,2.63,8.0,1.64,1.16,1.32,1.52,1.81,2.23
Netherlands Eredivisie,2023-02-19 10:30:00,22,Go Ahead Eagles,Twente,3.75,3.7,1.88,1.04,9.45,1.31,3.32,1.79,1.96,1.4,2.75,1.83,1.96,1.88,1.26,1.26,1.18,1.1,1.58,1.71,3.29,2.48,8.0,1.7,1.22,1.38,1.62,1.96,2.48
Austria Bundesliga,2023-02-19 10:30:00,18,Austria Lustenau,Austria Wien,3.78,3.92,1.87,0.0,0.0,0.0,0.0,1.58,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.96,1.06,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria Bundesliga,2023-02-19 10:30:00,18,Wattens,Salzburg,7.4,5.3,1.37,0.0,0.0,0.0,0.0,1.39,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.63,1.22,1.41,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2023-02-19 11:00:00,21,Lech Poznań,Zagłębie Lubin,1.43,4.2,6.25,1.04,10.0,1.25,3.6,1.8,1.97,1.33,3.25,1.95,1.8,1.1,1.21,2.65,1.6,1.44,2.19,1.77,3.96,1.41,9.0,3.48,1.22,1.42,1.74,2.23,3.0
Croatia Prva HNL,2023-02-19 11:00:00,22,Varaždin,Dinamo Zagreb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,2.0,1.74,1.7,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-02-19 11:00:00,22,Mladost Novi Sad,Bačka Topola,3.94,3.15,1.82,1.07,7.5,1.36,3.0,2.11,1.71,1.4,2.75,1.91,1.85,1.83,1.3,1.22,0.7,1.9,1.27,1.49,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 1,2023-02-19 11:00:00,24,Lorient,Ajaccio,2.16,3.43,3.18,1.08,8.5,1.44,2.8,2.2,1.68,1.5,2.5,2.0,1.75,1.27,1.33,1.72,1.64,0.92,1.52,1.17,2.69,1.65,8.0,2.63,1.4,1.67,2.08,2.7,3.7
France Ligue 1,2023-02-19 11:00:00,24,Brest,Monaco,4.13,3.73,1.79,1.03,13.0,1.24,4.2,1.7,2.15,1.33,3.25,1.7,2.05,1.98,1.27,1.21,1.0,2.18,1.54,1.85,3.39,2.63,7.5,1.65,1.34,1.57,1.92,2.43,3.2
France Ligue 1,2023-02-19 11:00:00,24,Rennes,Clermont,1.54,4.04,5.81,1.06,8.75,1.32,3.1,1.87,1.87,1.4,2.75,2.0,1.75,1.14,1.2,2.4,2.5,1.45,1.78,1.29,3.07,1.44,8.5,3.4,1.44,1.71,2.15,2.75,3.8
France Ligue 1,2023-02-19 11:00:00,24,Troyes,Montpellier,2.41,2.89,3.26,1.05,11.0,1.3,3.6,1.94,1.8,1.4,2.75,1.7,2.05,1.49,1.32,1.44,0.91,0.91,1.51,1.25,2.76,1.94,7.5,2.14,1.37,1.62,1.98,2.55,3.4
Slovenia PrvaLiga,2023-02-19 11:00:00,22,Maribor,Olimpija,2.1,3.16,3.11,1.05,11.5,1.28,3.32,1.92,1.76,1.4,2.75,1.73,2.0,1.35,1.27,1.62,1.55,2.2,1.87,1.88,3.75,1.6,6.0,2.65,0.0,1.52,1.86,2.3,0.0
Czech Republic First League,2023-02-19 11:00:00,20,Pardubice,Zlín,2.2,3.3,2.9,1.06,8.0,1.3,3.3,1.88,1.87,1.4,2.75,1.75,2.0,1.33,1.25,1.57,0.78,0.56,1.38,1.23,2.61,1.55,8.5,2.91,1.24,1.33,1.6,2.01,2.58
Czech Republic First League,2023-02-19 11:00:00,20,České Budějovice,Bohemians 1905,3.35,3.4,2.0,1.06,8.0,1.28,3.5,1.88,1.87,1.36,3.0,1.7,2.05,1.57,1.31,1.38,0.56,2.11,1.26,1.63,2.89,2.28,8.5,1.82,1.17,1.32,1.62,1.88,2.45
Czech Republic First League,2023-02-19 11:00:00,20,Slovácko,Viktoria Plzeň,2.9,3.1,2.35,1.07,10.0,1.35,3.22,2.05,1.73,1.44,2.63,1.8,1.95,1.55,1.35,1.4,1.56,2.4,1.82,1.74,3.56,1.91,8.0,2.1,1.17,1.35,1.66,2.11,2.76
Italy Serie A,2023-02-19 11:00:00,23,Fiorentina,Empoli,1.54,4.12,5.73,1.01,10.25,1.24,3.72,1.81,1.93,1.33,3.25,1.8,1.95,1.15,1.2,2.4,1.36,1.0,2.14,1.28,3.42,1.22,10.5,5.8,1.22,1.5,1.81,2.25,3.08
Italy Serie A,2023-02-19 11:00:00,23,Salernitana,Lazio,5.37,4.17,1.56,1.05,9.75,1.28,3.4,1.75,2.1,1.36,3.0,1.8,1.95,2.2,1.24,1.16,1.09,1.8,1.32,1.3,2.62,3.3,8.2,1.51,1.29,1.65,2.04,2.57,3.64
England Premier League,2023-02-19 11:00:00,24,Manchester United,Leicester City,1.46,4.6,5.97,1.03,17.0,1.2,4.85,1.65,2.32,1.29,3.5,1.67,2.1,1.15,1.21,2.35,2.36,1.09,1.93,1.41,3.34,1.36,9.5,4.05,1.19,1.39,1.69,2.11,2.71
Portugal LigaPro,2023-02-19 11:00:00,21,Moreirense FC,Belenenses,1.47,4.35,5.4,1.05,9.0,1.22,4.0,1.74,2.02,1.33,3.05,1.86,1.9,1.09,1.18,2.57,2.78,1.4,1.58,1.57,3.15,1.18,8.0,5.75,1.15,1.31,1.58,1.93,2.36
Greece Super League,2023-02-19 11:00:00,23,Lamia,Olympiakos Piraeus,9.4,5.0,1.33,1.04,11.0,1.3,3.5,1.95,1.8,1.36,3.0,2.63,1.44,3.6,1.14,1.05,0.64,1.82,1.22,1.69,2.91,6.55,11.0,1.18,1.46,1.88,2.45,3.5,0.0
Slovakia Super Liga,2023-02-19 11:00:00,20,Skalica,Liptovský Mikuláš,2.0,3.3,3.3,1.04,7.4,1.3,3.3,1.94,1.8,1.4,2.75,1.8,1.91,1.28,1.25,1.6,1.11,0.56,1.44,1.47,2.91,1.62,8.1,2.76,1.23,1.39,1.74,2.0,2.75
Germany Bundesliga,2023-02-19 11:30:00,21,Union Berlin,Schalke 04,1.53,4.11,5.9,1.06,10.0,1.33,3.4,1.81,1.93,1.4,2.75,2.0,1.75,1.13,1.25,2.3,2.56,0.33,1.61,1.32,2.93,1.4,8.5,3.7,1.4,1.67,2.06,2.65,3.6
Denmark Superliga,2023-02-19 12:00:00,18,Silkeborg,København,3.43,3.34,1.91,1.05,12.5,1.27,3.85,1.85,1.96,1.36,3.0,1.67,2.1,1.72,1.29,1.3,1.63,1.44,1.69,1.72,3.41,2.32,7.0,1.91,1.26,1.5,1.98,2.5,3.5
Belgium Pro League,2023-02-19 12:00:00,26,KAA Gent,OH Leuven,1.71,3.42,4.19,1.04,14.25,1.25,4.02,1.78,2.0,1.35,3.05,1.78,1.9,1.16,1.22,2.3,1.75,1.23,1.86,1.44,3.3,1.32,9.9,4.24,1.14,1.29,1.57,1.91,2.4
Belgium First Division B,2023-02-19 12:00:00,19,KRC Genk II,Standard Liège II,1.87,3.95,3.3,0.0,0.0,0.0,0.0,1.57,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,1.32,1.37,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-02-19 12:00:00,26,CFR Cluj,Argeș,1.35,4.8,7.5,1.1,6.0,1.4,2.8,2.28,1.61,1.49,2.52,2.7,1.42,1.01,1.16,2.8,2.0,0.83,1.83,1.03,2.86,4.08,9.0,1.34,1.5,1.9,2.25,3.2,5.2
Egypt Egyptian Premier League,2023-02-19 12:00:00,19,National Bank of Egypt,Smouha SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.63,1.46,1.1,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División,2023-02-19 12:15:00,28,Deportivo Alavés,UD Ibiza,1.59,3.23,5.64,1.08,8.25,1.45,2.6,2.4,1.53,1.5,2.4,2.5,1.48,1.08,1.24,2.66,2.31,0.38,1.67,1.27,2.94,1.31,9.5,4.12,1.25,1.47,1.95,2.4,3.4
Spain Segunda División,2023-02-19 12:15:00,28,FC Andorra,Sporting Gijón,2.07,2.88,3.95,1.11,5.5,1.53,2.43,2.6,1.38,1.62,2.33,2.28,1.61,1.2,1.3,1.7,1.46,0.85,1.8,1.39,3.19,1.45,8.5,3.46,1.35,1.72,2.13,2.8,3.74
Spain La Liga,2023-02-19 12:15:00,22,Rayo Vallecano,Sevilla FC,2.53,2.97,2.97,1.1,7.5,1.87,1.94,2.3,1.62,1.53,2.38,2.0,1.75,1.38,1.38,1.55,1.7,0.9,1.97,1.23,3.2,1.76,7.8,2.56,1.24,1.47,1.85,2.38,3.18
Italy Serie B,2023-02-19 12:15:00,25,Modena,Genoa,3.15,3.1,2.3,1.05,7.2,1.4,2.68,2.28,1.6,1.5,2.5,1.95,1.8,1.6,1.34,1.36,1.64,1.83,1.66,1.58,3.24,2.2,8.0,1.91,1.25,1.47,1.88,2.45,3.0
Switzerland Challenge League,2023-02-19 12:30:00,22,Lausanne Sport,Bellinzona,1.48,4.1,5.3,0.0,0.0,0.0,0.0,1.64,2.18,0.0,0.0,1.8,1.91,0.0,0.0,0.0,2.4,1.1,1.89,1.42,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Super League,2023-02-19 12:30:00,21,Basel,Servette,1.78,3.4,4.1,1.03,17.0,1.19,4.75,1.62,2.2,1.3,3.4,1.61,2.23,1.27,1.28,1.88,1.6,1.2,2.03,1.5,3.53,1.69,8.5,2.53,1.18,1.43,1.7,2.1,2.63
Switzerland Super League,2023-02-19 12:30:00,21,Grasshopper,Zürich,3.1,3.7,1.97,1.04,15.25,1.22,4.0,1.62,2.2,1.33,3.25,1.58,2.2,1.75,1.22,1.3,1.7,1.0,1.54,1.54,3.08,2.66,8.5,1.64,1.18,1.31,1.65,2.0,2.5
Portugal Liga NOS,2023-02-19 12:30:00,21,Santa Clara,Famalicão,2.63,3.3,2.63,1.1,6.25,1.46,2.5,2.35,1.57,1.53,2.3,2.05,1.68,1.5,1.37,1.37,1.0,0.5,1.23,1.37,2.6,2.0,8.0,2.05,1.25,1.47,1.9,2.4,3.4
Portugal LigaPro,2023-02-19 12:30:00,4,Farense,CD Mafra,1.94,3.25,3.65,1.07,7.5,1.36,3.0,1.98,1.78,1.4,2.75,1.83,1.93,1.23,1.27,1.85,2.2,0.89,1.89,1.54,3.43,1.35,6.5,3.55,0.0,1.28,1.59,2.0,2.38
Portugal LigaPro,2023-02-19 12:30:00,21,Benfica II,Torreense,2.43,3.45,2.5,1.06,8.0,1.28,3.5,1.78,1.98,1.4,2.75,1.68,2.13,1.38,1.28,1.56,1.7,1.11,1.79,1.49,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eredivisie,2023-02-19 12:45:00,22,Ajax,Sparta Rotterdam,1.19,6.69,12.88,1.01,16.0,1.14,5.25,1.4,2.66,1.25,3.75,2.0,1.75,1.04,1.11,4.33,1.9,1.4,2.78,1.42,4.2,1.14,14.0,8.0,1.22,1.37,1.6,1.92,2.4
Bulgaria First League,2023-02-19 12:45:00,20,Ludogorets,Slavia Sofia,1.23,5.5,11.0,1.03,11.0,1.22,4.0,1.62,2.2,1.3,3.4,2.3,1.57,1.02,1.12,4.0,2.33,1.33,2.1,1.52,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-02-19 13:00:00,22,Spartak Subotica,Partizan,6.38,4.25,1.37,1.04,10.0,1.22,4.0,1.72,2.05,1.3,3.4,1.91,1.8,3.0,1.18,1.06,1.3,2.5,1.79,1.8,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-02-19 13:00:00,25,Trabzonspor,Adana Demirspor,1.95,3.6,3.35,0.0,0.0,0.0,0.0,1.64,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.45,2.14,1.76,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria Bundesliga,2023-02-19 13:00:00,18,Rapid Wien,Rheindorf Altach,1.54,4.4,5.6,0.0,0.0,0.0,0.0,1.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.88,1.71,1.16,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 1,2023-02-19 13:05:00,24,Lens,Nantes,1.55,4.1,5.63,1.04,12.0,1.3,3.6,1.89,1.84,1.36,3.0,1.95,1.8,1.13,1.24,2.35,2.73,0.92,1.8,1.44,3.24,1.4,8.5,3.65,1.38,1.63,2.02,2.63,3.5
Croatia Prva HNL,2023-02-19 13:10:00,22,Hajduk Split,Gorica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.27,1.92,1.18,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2023-02-19 13:30:00,21,Piast Gliwice,Legia Warszawa,3.0,3.15,2.23,1.05,7.5,1.32,3.1,2.1,1.7,1.44,2.63,1.91,1.91,1.57,1.35,1.27,0.89,1.5,1.72,1.52,3.24,2.2,8.0,1.83,1.2,1.37,1.78,2.18,2.65
Germany Bundesliga,2023-02-19 13:30:00,21,Borussia Dortmund,Hertha BSC,1.34,5.64,6.82,1.01,21.0,1.15,5.5,1.46,2.47,1.25,3.75,1.75,2.0,1.08,1.15,3.2,2.44,0.44,1.91,1.35,3.26,1.32,9.5,4.35,1.29,1.48,1.77,2.2,2.8
England Premier League,2023-02-19 13:30:00,24,Tottenham Hotspur,West Ham United,1.87,3.65,3.84,1.05,13.0,1.28,3.9,1.78,1.97,1.36,3.0,1.7,2.05,1.2,1.27,2.0,1.91,0.55,1.84,1.56,3.4,1.55,8.7,3.05,1.24,1.47,1.82,2.32,3.04
Slovakia Super Liga,2023-02-19 13:30:00,20,Podbrezová,Žilina,2.24,3.56,3.04,1.0,10.5,1.25,3.75,1.67,2.05,1.33,3.25,1.62,2.2,1.3,1.22,1.57,1.89,0.56,1.9,1.72,3.62,1.61,8.4,2.74,0.0,0.0,1.56,1.93,2.36
Denmark Superliga,2023-02-19 14:00:00,18,Brøndby,Horsens,1.61,3.49,4.84,1.03,11.5,1.25,3.95,1.81,1.86,1.36,3.0,1.8,1.95,1.17,1.26,2.1,1.33,0.5,1.88,1.29,3.17,1.32,8.5,4.35,1.26,1.35,1.61,2.05,2.75
Czech Republic First League,2023-02-19 14:00:00,20,Sparta Praha,Jablonec,1.32,4.5,8.0,1.04,10.0,1.18,4.5,1.63,2.2,1.3,3.4,1.95,1.8,1.09,1.16,3.0,2.1,0.89,2.16,1.5,3.66,1.3,10.0,4.42,1.21,1.42,1.74,2.17,2.84
Italy Serie A,2023-02-19 14:00:00,23,Spezia,Juventus,5.03,3.86,1.64,1.05,11.0,1.32,3.4,1.89,1.84,1.4,2.75,2.0,1.75,2.35,1.22,1.14,1.09,1.7,1.45,1.35,2.8,3.0,8.0,1.59,1.25,1.53,1.93,2.45,3.28
Belgium Pro League,2023-02-19 14:30:00,26,KV Kortrijk,RSC Anderlecht,3.34,3.05,2.05,1.04,13.75,1.24,4.1,1.8,2.0,1.35,3.05,1.62,2.2,1.82,1.27,1.27,1.0,1.42,1.51,1.29,2.8,2.77,7.9,1.65,1.23,1.5,1.8,2.25,3.08
Spain Segunda División,2023-02-19 14:30:00,28,Burgos CF,Albacete Balompié,2.7,2.7,2.9,1.09,5.6,1.62,2.23,2.59,1.38,1.62,2.2,2.25,1.57,1.42,1.4,1.46,1.77,1.46,1.32,1.3,2.62,2.2,7.5,1.91,1.27,1.5,2.0,2.5,3.5
