League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
France Ligue 2,2023-01-13 16:45:00,19,Bastia,Pau,2.04,3.02,3.4,1.11,6.0,1.5,2.5,2.6,1.43,1.51,2.4,2.1,1.67,1.25,1.28,1.7,1.78,1.0,1.49,1.18,2.67,0.0,0.0,0.0,1.5,1.88,2.38,0.0,0.0
France Ligue 2,2023-01-13 16:45:00,19,Dijon,Valenciennes,2.09,3.01,3.3,1.1,6.5,1.44,2.62,2.3,1.54,1.5,2.5,2.0,1.73,1.25,1.28,1.7,1.44,0.89,1.19,1.25,2.44,0.0,0.0,0.0,1.5,1.8,2.25,0.0,0.0
France Ligue 2,2023-01-13 16:45:00,19,Le Havre,Nîmes,1.57,3.29,5.8,1.1,6.5,1.4,2.75,2.17,1.61,1.48,2.57,2.22,1.63,1.13,1.27,2.28,2.33,0.33,1.53,1.39,2.92,0.0,0.0,0.0,1.5,1.8,2.25,0.0,0.0
France Ligue 2,2023-01-13 16:45:00,19,Guingamp,Grenoble Foot 38,2.23,2.91,3.1,1.11,6.0,1.5,2.48,2.6,1.43,1.57,2.34,2.1,1.67,1.25,1.3,1.63,1.0,1.11,1.42,0.99,2.41,0.0,0.0,0.0,1.5,1.88,2.38,0.0,0.0
Belgium Pro League,2023-01-13 16:45:00,20,KVC Westerlo,OH Leuven,1.91,3.48,3.29,1.03,15.0,1.22,4.2,1.61,2.17,1.32,3.1,1.6,2.2,1.3,1.27,1.77,1.89,1.3,1.7,1.42,3.12,1.67,8.5,2.6,1.18,1.31,1.65,2.0,2.5
Italy Serie A,2023-01-13 16:45:00,18,Napoli,Juventus,1.78,3.86,4.05,1.06,8.0,1.3,3.4,1.83,1.91,1.4,2.75,1.8,1.95,1.26,1.25,1.9,2.75,1.75,2.35,1.41,3.76,1.36,6.75,3.9,1.33,1.57,1.91,2.4,3.0
France Ligue 2,2023-01-13 16:45:00,19,Bordeaux,Amiens SC,1.94,3.1,3.63,1.08,7.0,1.36,3.0,2.1,1.65,1.44,2.62,1.91,1.8,1.2,1.25,1.85,2.22,1.22,1.7,1.52,3.22,0.0,0.0,0.0,1.44,1.73,2.2,0.0,0.0
Spain Segunda División,2023-01-13 17:00:00,23,Real Oviedo,Deportivo Alavés,2.33,2.67,3.22,1.14,5.0,1.68,2.05,3.1,1.33,1.62,2.2,2.46,1.52,1.36,1.44,1.44,1.55,1.18,1.14,1.21,2.35,2.2,7.5,1.91,1.3,1.57,2.0,2.7,3.8
Spain La Liga,2023-01-13 17:00:00,17,Celta de Vigo,Villarreal,2.63,3.3,2.6,1.07,10.0,1.36,3.2,2.04,1.69,1.44,2.63,1.8,1.95,1.46,1.3,1.4,1.13,1.22,1.6,1.36,2.96,1.73,7.5,2.4,1.43,1.73,2.2,2.8,4.24
England Premier League,2023-01-13 17:00:00,20,Aston Villa,Leeds United,1.86,3.88,3.68,1.05,12.0,1.27,4.0,1.75,1.95,1.36,3.0,1.67,2.1,1.25,1.29,1.83,1.56,0.63,1.49,1.45,2.94,1.6,6.0,2.7,1.23,1.4,1.78,2.19,2.85
Portugal Liga NOS,2023-01-13 17:15:00,16,Portimonense,Santa Clara,2.16,3.32,3.32,1.1,6.5,1.44,2.62,2.17,1.61,1.49,2.54,2.0,1.73,1.27,1.33,1.7,1.25,0.57,1.5,1.26,2.76,1.75,8.0,2.44,1.2,1.32,1.57,1.98,2.65
