League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Spain La Liga,2023-01-07 12:15:00,16,Villarreal,Real Madrid,3.0,3.75,2.15,1.02,17.0,1.19,4.75,1.68,2.2,1.29,3.5,1.53,2.38,1.66,1.27,1.29,2.17,2.63,1.84,2.1,3.94,2.35,6.0,1.8,1.33,1.57,1.91,2.4,3.2
Netherlands Eredivisie,2023-01-07 12:30:00,15,RKC Waalwijk,Heerenveen,2.45,3.5,2.7,1.03,15.0,1.21,4.17,1.65,2.18,1.33,3.25,1.57,2.25,1.44,1.29,1.53,1.57,1.71,1.71,1.29,3.0,1.78,7.5,2.4,0.0,1.32,1.55,1.92,2.5
Portugal Liga NOS,2023-01-07 12:30:00,15,FC Arouca,GD Estoril Praia,2.25,3.25,3.0,1.06,9.5,1.36,3.1,2.17,1.69,1.44,2.63,1.91,1.91,1.34,1.36,1.67,1.43,1.57,1.18,1.42,2.6,1.64,8.5,2.66,1.18,1.34,1.61,2.02,2.7
Portugal LigaPro,2023-01-07 12:30:00,15,Torreense,UD Oliveirense,2.2,3.2,2.88,1.07,8.95,1.37,2.92,2.19,1.68,1.44,2.63,1.91,1.8,1.34,1.38,1.64,0.57,0.43,1.4,1.37,2.77,0.0,7.9,2.47,0.0,1.3,1.61,1.93,2.36
Portugal LigaPro,2023-01-07 12:30:00,15,CD Mafra,Belenenses,1.83,3.4,3.6,1.06,8.0,1.28,3.4,1.83,2.03,1.36,3.0,1.8,1.91,1.14,1.3,1.98,1.29,1.14,1.88,1.7,3.58,1.4,6.25,3.35,0.0,1.33,1.59,2.03,2.65
Greece Super League,2023-01-07 12:30:00,17,Levadiakos,PAS Giannina,2.43,3.05,2.9,1.09,7.5,1.47,2.7,2.4,1.53,1.53,2.38,2.0,1.75,1.35,1.36,1.55,1.13,0.25,1.17,0.95,2.12,1.64,8.0,2.77,1.35,1.65,2.12,2.9,0.0
Turkey Süper Lig,2023-01-07 13:00:00,18,Beşiktaş,Kasımpaşa,1.53,4.1,6.0,1.04,15.0,1.19,4.5,1.63,2.22,1.35,3.5,1.68,2.2,1.18,1.25,2.4,2.13,1.14,2.32,1.34,3.66,1.36,9.5,3.74,1.23,1.48,1.73,2.1,2.7
Italy Serie A,2023-01-07 14:00:00,17,Juventus,Udinese,1.75,3.75,4.33,1.04,12.0,1.28,3.75,1.89,2.01,1.36,3.0,1.8,1.95,1.2,1.26,2.0,2.5,1.5,1.89,1.63,3.52,1.73,8.0,2.4,1.3,1.55,1.85,2.3,3.0
Egypt Egyptian Premier League,2023-01-07 14:00:00,12,Al Masry,Al Ittihad,2.16,2.75,3.65,1.07,8.25,1.37,2.9,2.23,1.58,1.48,2.5,1.8,1.9,1.28,1.4,1.64,1.0,1.2,1.64,1.41,3.05,1.64,7.7,2.78,1.3,1.63,2.02,2.7,0.0
Egypt Egyptian Premier League,2023-01-07 14:00:00,12,Ceramica Cleopatra,Coca-Cola,2.88,2.9,2.45,1.06,7.5,1.38,2.8,2.08,1.66,1.45,2.55,1.89,1.84,1.48,1.35,1.36,1.5,2.2,1.57,1.24,2.81,1.82,7.6,2.38,0.0,1.53,1.88,2.34,3.2
Belgium Pro League,2023-01-07 14:15:00,19,Cercle Brugge,KVC Westerlo,1.95,3.5,3.4,1.03,13.0,1.25,3.75,1.8,2.0,1.33,3.25,1.62,2.2,1.35,1.29,1.74,1.88,1.11,1.84,1.3,3.14,1.62,8.5,2.63,1.2,1.33,1.65,2.0,2.5
Belgium Pro League,2023-01-07 14:15:00,19,KV Oostende,RFC Seraing,1.75,3.75,4.0,0.0,0.0,0.0,0.0,1.65,2.2,1.33,3.25,1.7,2.05,0.0,0.0,0.0,1.5,1.11,1.61,0.92,2.53,1.36,0.0,3.6,0.0,0.0,0.0,0.0,0.0
Spain Segunda División,2023-01-07 14:30:00,22,Málaga CF,CD Tenerife,2.88,3.0,2.63,1.12,6.0,1.5,2.4,2.54,1.41,1.62,2.2,2.2,1.62,1.45,1.33,1.4,1.3,0.6,1.55,1.07,2.62,2.0,7.5,2.1,1.5,1.9,2.38,0.0,0.0
Spain La Liga,2023-01-07 14:30:00,16,RCD Mallorca,Real Valladolid,2.05,3.2,3.8,1.09,8.5,1.45,2.8,2.5,1.53,1.5,2.5,2.05,1.7,1.24,1.32,1.78,1.14,0.57,1.31,1.2,2.51,1.54,6.25,3.0,1.36,1.62,2.0,2.5,3.3
Greece Super League,2023-01-07 14:30:00,17,Lamia,PAOK,8.5,4.0,1.45,1.06,9.5,1.36,3.2,1.77,1.96,1.44,2.63,2.25,1.57,2.65,1.22,1.09,0.86,1.63,1.22,1.36,2.58,4.46,9.0,1.3,1.4,1.83,2.35,3.3,0.0
Netherlands Eredivisie,2023-01-07 14:45:00,15,AZ,Vitesse,1.57,4.33,5.0,1.02,17.0,1.19,4.45,1.59,2.29,1.29,3.5,1.7,2.05,1.16,1.21,2.35,1.83,1.14,1.98,1.6,3.58,1.46,8.0,3.3,1.21,1.42,1.67,2.12,2.85
Portugal Liga NOS,2023-01-07 15:00:00,15,Vitória Guimarães,Rio Ave FC,1.91,3.4,3.75,1.08,7.25,1.4,2.7,2.19,1.68,1.5,2.5,2.0,1.75,1.27,1.32,1.73,2.29,0.86,1.54,1.22,2.76,1.69,8.0,2.63,1.2,1.38,1.67,2.12,2.85
Netherlands Eredivisie,2023-01-07 16:00:00,15,Fortuna Sittard,Go Ahead Eagles,2.3,3.4,3.0,1.03,9.0,1.25,3.6,1.79,1.98,1.36,3.0,1.62,2.2,1.47,1.29,1.49,1.0,1.0,1.73,1.13,2.86,1.86,7.5,2.28,1.18,1.37,1.61,2.02,2.7
Belgium Pro League,2023-01-07 16:45:00,19,Royal Antwerp FC,KAA Gent,2.15,3.4,3.0,1.05,9.0,1.29,3.5,1.8,2.0,1.36,3.0,1.7,2.05,1.47,1.28,1.54,2.44,1.56,1.72,1.55,3.27,1.91,8.0,2.2,1.2,1.43,1.7,2.1,2.63
Italy Serie A,2023-01-07 16:45:00,17,Monza,Inter Milan,5.25,4.2,1.57,1.03,17.0,1.2,4.5,1.7,2.15,1.3,3.4,1.7,2.05,2.25,1.22,1.17,1.5,1.5,1.54,1.83,3.37,3.2,8.5,1.45,1.3,1.55,1.85,2.3,3.0
Netherlands Eredivisie,2023-01-07 17:00:00,15,PSV,Sparta Rotterdam,1.25,6.5,9.0,1.01,11.0,1.15,4.75,1.37,2.78,1.25,3.75,2.0,1.75,1.04,1.11,4.1,2.57,1.33,2.35,1.55,3.9,1.08,14.0,10.5,1.16,1.35,1.61,2.02,2.7
Spain Segunda División,2023-01-07 17:00:00,22,Deportivo Alavés,Burgos CF,1.95,3.25,4.2,1.1,7.0,1.5,2.45,2.45,1.44,1.57,2.25,2.25,1.57,1.16,1.28,1.78,2.1,1.6,1.5,1.18,2.68,1.41,8.5,3.5,1.4,1.67,2.1,2.63,0.0
Spain La Liga,2023-01-07 17:00:00,16,RCD Espanyol,Girona FC,2.05,3.3,3.6,1.06,10.0,1.33,3.3,2.1,1.75,1.4,2.75,1.8,1.95,1.37,1.33,1.66,0.71,0.71,1.67,1.47,3.14,1.66,5.75,2.5,1.3,1.55,1.85,2.3,3.0
Portugal Liga NOS,2023-01-07 17:30:00,15,Casa Pia,Porto,8.5,4.5,1.33,1.03,13.0,1.25,3.75,1.78,2.04,1.33,3.25,2.05,1.7,3.2,1.21,1.08,1.43,2.0,1.31,2.12,3.43,4.64,10.0,1.26,1.25,1.47,1.83,2.38,3.25
