League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Germany 2. Bundesliga,2023-01-29 09:30:00,18,Arminia Bielefeld,Sandhausen,2.04,3.7,3.35,1.05,9.0,1.25,3.6,1.63,2.14,1.36,3.0,1.73,2.0,1.28,1.27,1.8,1.5,0.56,1.55,1.14,2.69,1.59,8.5,2.89,1.21,1.4,1.71,2.2,3.0
Germany 2. Bundesliga,2023-01-29 09:30:00,18,Hamburger SV,Eintracht Braunschweig,1.61,4.15,5.1,1.03,11.0,1.18,4.5,1.65,2.12,1.29,3.5,1.73,2.0,1.15,1.2,2.45,1.78,0.88,2.01,1.47,3.48,1.41,9.5,3.46,1.15,1.24,1.44,1.83,2.25
Germany 2. Bundesliga,2023-01-29 09:30:00,18,Nürnberg,St. Pauli,2.41,3.53,2.77,1.06,8.0,1.3,3.3,1.7,2.04,1.4,2.75,1.73,2.0,1.47,1.31,1.47,1.25,0.33,1.71,1.69,3.4,2.1,8.0,1.91,1.18,1.28,1.51,1.87,2.45
Belgium Pro League,2023-01-29 09:30:00,23,RSC Anderlecht,Royal Antwerp FC,2.75,3.45,2.45,1.02,9.2,1.28,3.4,1.73,1.99,1.39,2.9,1.71,2.09,1.52,1.28,1.47,1.18,1.55,1.75,1.52,3.27,2.06,7.0,2.06,1.2,1.48,1.73,2.1,2.7
Portugal LigaPro,2023-01-29 09:45:00,18,Sporting Covilhã,Porto II,3.75,3.45,2.03,1.07,7.5,1.33,3.2,1.9,1.83,1.41,2.7,1.83,1.9,1.8,1.25,1.25,0.33,1.33,1.39,1.64,3.03,2.95,6.5,1.46,1.13,1.29,1.51,1.94,2.5
Egypt Egyptian Premier League,2023-01-29 09:45:00,16,ENPPI,Smouha SC,2.6,2.65,2.9,1.11,6.5,1.5,2.43,2.42,1.43,1.56,2.2,2.0,1.73,1.4,1.45,1.44,0.57,1.43,1.11,1.09,2.2,1.77,7.6,2.48,1.25,1.49,1.81,2.24,3.1
Germany 3. Liga,2023-01-29 10:00:00,20,Borussia Dortmund II,Wehen Wiesbaden,3.35,3.35,2.08,1.01,9.9,1.22,3.72,1.92,1.98,1.36,2.87,1.71,2.0,1.85,1.3,1.22,1.0,1.7,1.47,1.75,3.22,0.0,0.0,0.0,1.18,1.31,1.65,2.0,2.5
Spain Segunda División,2023-01-29 10:00:00,25,Mirandés,Deportivo Alavés,2.74,2.83,2.69,1.1,5.75,1.5,2.5,2.4,1.5,1.57,2.25,2.1,1.67,1.52,1.33,1.38,1.83,1.08,1.63,1.2,2.83,2.1,5.25,2.0,1.33,1.63,2.0,2.8,3.98
Spain La Liga,2023-01-29 10:00:00,19,Real Valladolid,Valencia CF,2.95,3.15,2.54,1.06,9.0,1.38,3.1,2.05,1.69,1.44,2.63,1.8,1.95,1.58,1.38,1.41,1.44,0.86,1.51,1.66,3.17,2.1,7.5,1.95,1.29,1.58,1.97,2.46,2.85
Turkey Süper Lig,2023-01-29 10:00:00,21,İstanbul Başakşehir,Konyaspor,1.94,3.5,3.7,1.01,9.7,1.26,3.54,1.75,1.97,1.37,2.99,1.75,2.05,1.3,1.33,1.9,2.2,1.56,1.64,1.65,3.29,1.67,8.0,2.6,1.32,1.6,2.05,2.8,4.0
Switzerland Challenge League,2023-01-29 10:15:00,19,Bellinzona,Yverdon Sport,2.55,3.4,2.55,0.0,0.0,0.0,0.0,1.64,2.12,0.0,0.0,1.57,2.25,0.0,0.0,0.0,1.33,1.44,1.48,1.33,2.81,1.87,7.8,2.28,0.0,0.0,1.64,2.01,0.0
Switzerland Super League,2023-01-29 10:15:00,18,Young Boys,Winterthur,1.35,5.0,7.6,1.02,12.0,1.15,5.0,1.51,2.37,1.25,3.75,1.83,1.83,1.06,1.15,3.24,2.5,0.63,1.95,1.24,3.19,1.13,12.25,7.8,1.2,1.39,1.7,2.2,3.0
Netherlands Eredivisie,2023-01-29 10:30:00,19,Excelsior,Ajax,6.6,4.92,1.42,1.02,19.0,1.16,4.93,1.46,2.47,1.28,3.75,1.78,2.0,3.1,1.13,1.06,1.88,2.0,1.49,1.99,3.48,11.25,15.5,1.07,1.18,1.38,1.69,2.11,2.78
Netherlands Eredivisie,2023-01-29 10:30:00,19,Volendam,Groningen,2.41,3.5,2.78,1.04,12.0,1.26,3.67,1.75,1.97,1.31,3.1,1.65,2.2,1.47,1.31,1.55,0.75,0.56,1.63,1.09,2.72,1.8,8.1,2.45,1.11,1.25,1.49,1.83,2.32
Scotland Premiership,2023-01-29 10:30:00,23,Livingston,Hearts,3.23,3.28,2.19,1.02,8.8,1.3,3.26,2.08,1.67,1.4,2.75,1.8,1.95,1.72,1.25,1.33,1.7,1.18,1.35,1.27,2.62,2.75,7.5,1.66,1.18,1.35,1.63,2.1,2.8
Poland Ekstraklasa,2023-01-29 11:00:00,18,Legia Warszawa,Korona Kielce,1.42,4.5,7.2,1.03,12.0,1.2,3.9,1.8,1.98,1.33,3.25,2.0,1.75,1.09,1.2,2.75,2.5,0.89,2.03,1.59,3.62,1.12,9.5,6.75,0.0,1.29,1.55,1.95,2.49
Croatia Prva HNL,2023-01-29 11:00:00,19,Osijek,Gorica,1.62,4.0,4.5,0.0,0.0,0.0,0.0,2.05,1.75,0.0,0.0,2.1,1.67,0.0,0.0,0.0,2.11,0.33,1.89,1.18,3.07,1.31,6.5,4.05,0.0,0.0,0.0,0.0,0.0
France Ligue 1,2023-01-29 11:00:00,20,Auxerre,Montpellier,2.31,3.33,3.15,1.05,9.0,1.3,3.4,1.88,1.83,1.4,2.75,1.75,2.0,1.42,1.3,1.53,1.0,0.78,1.6,1.27,2.87,1.85,7.5,2.25,1.41,1.68,2.08,2.7,3.65
France Ligue 1,2023-01-29 11:00:00,20,Clermont,Nantes,2.49,3.32,2.88,1.07,7.5,1.33,3.2,1.93,1.78,1.44,2.63,1.8,1.95,1.38,1.31,1.57,1.44,0.7,1.35,1.54,2.89,1.81,7.5,2.33,1.43,1.71,2.14,2.75,3.75
France Ligue 1,2023-01-29 11:00:00,20,Strasbourg,Toulouse,2.07,3.62,3.45,1.05,9.0,1.25,3.8,1.75,1.97,1.33,3.25,1.62,2.2,1.34,1.29,1.65,0.6,0.78,1.52,1.4,2.92,1.76,7.5,2.4,1.36,1.58,1.96,2.5,3.3
France Ligue 1,2023-01-29 11:00:00,20,Brest,Angers SCO,1.97,3.82,3.57,1.04,9.5,1.27,3.6,1.77,1.94,1.4,2.75,1.8,1.95,1.31,1.3,1.7,0.78,0.44,1.54,1.28,2.82,1.67,7.5,2.6,1.41,1.68,2.08,2.7,3.65
Czech Republic First League,2023-01-29 11:00:00,17,Slavia Praha,Jablonec,1.21,6.4,11.0,1.02,12.0,1.15,4.75,1.42,2.75,1.25,3.75,2.05,1.7,1.02,1.06,3.75,3.0,0.71,2.19,1.57,3.76,1.1,10.25,8.25,1.22,1.41,1.73,2.23,3.0
Czech Republic First League,2023-01-29 11:00:00,17,Mladá Boleslav,Zbrojovka Brno,1.76,3.85,4.1,1.03,11.0,1.18,4.5,1.58,2.23,1.29,3.5,1.62,2.2,1.16,1.18,2.1,1.29,1.5,1.6,1.49,3.09,1.23,7.25,4.65,0.0,1.29,1.5,1.88,2.43
Czech Republic First League,2023-01-29 11:00:00,17,Slovan Liberec,Pardubice,1.65,3.95,4.8,1.04,10.0,1.22,4.0,1.65,2.11,1.33,3.25,1.75,2.0,1.12,1.18,2.25,1.57,0.38,1.77,1.27,3.04,1.34,6.25,3.65,0.0,1.3,1.55,2.0,2.5
Italy Serie A,2023-01-29 11:00:00,20,Juventus,Monza,1.48,4.42,6.85,1.04,12.0,1.28,3.75,1.84,1.86,1.36,3.0,1.95,1.8,1.13,1.24,2.37,2.4,0.89,1.89,1.32,3.21,1.36,8.9,4.15,1.3,1.57,2.0,2.66,3.65
Romania Liga I,2023-01-29 11:00:00,23,Sepsi,U Craiova 1948,1.79,3.3,4.6,1.07,7.0,1.33,3.1,2.29,1.55,1.43,2.65,1.9,1.83,1.17,1.22,1.95,1.27,0.91,1.82,1.46,3.28,1.43,6.0,3.15,1.4,1.68,2.25,3.1,4.4
Portugal LigaPro,2023-01-29 11:00:00,18,CD Tondela,CD Nacional,1.97,3.45,4.0,1.08,7.0,1.36,3.0,2.19,1.72,1.44,2.63,1.91,1.8,1.25,1.25,1.8,1.22,1.13,1.75,1.3,3.05,1.42,6.25,3.15,1.14,1.29,1.52,1.83,2.47
Portugal LigaPro,2023-01-29 11:00:00,18,Vilafranquense,Moreirense FC,3.05,3.3,2.39,1.08,7.0,1.4,2.75,2.1,1.7,1.44,2.63,1.83,1.83,1.56,1.31,1.35,1.75,2.0,1.54,1.76,3.3,2.2,5.5,1.8,1.2,1.39,1.67,2.12,2.8
Greece Super League,2023-01-29 11:00:00,20,Olympiakos Piraeus,OFI,1.22,5.6,14.0,1.02,15.0,1.22,4.33,1.78,2.11,1.33,3.25,2.63,1.44,1.02,1.1,3.43,2.22,1.11,1.69,1.02,2.71,1.08,10.5,10.25,1.42,1.8,2.35,3.3,0.0
Germany Bundesliga,2023-01-29 11:30:00,18,Schalke 04,Köln,2.97,3.65,2.28,1.01,10.0,1.24,3.72,1.79,1.91,1.36,3.0,1.67,2.1,1.92,1.3,1.3,0.78,0.78,1.49,1.28,2.77,3.1,7.5,1.54,1.29,1.48,1.73,2.1,2.7
Belgium Pro League,2023-01-29 12:00:00,23,Cercle Brugge,KAA Gent,3.3,3.4,2.15,1.02,9.2,1.28,3.4,1.83,1.87,1.39,3.04,1.74,2.04,1.69,1.31,1.34,1.6,1.55,1.71,1.53,3.24,2.28,7.0,1.87,1.18,1.43,1.7,2.1,2.63
Belgium First Division B,2023-01-29 12:00:00,20,Lierse Kempenzonen,RWDM,3.2,3.7,2.05,1.02,18.25,1.17,4.87,1.55,2.35,1.29,3.5,1.5,2.5,1.7,1.28,1.35,2.11,1.56,1.77,1.53,3.3,2.65,5.75,1.6,1.22,1.42,1.74,2.23,3.0
Egypt Egyptian Premier League,2023-01-29 12:00:00,16,Pyramids FC,Ceramica Cleopatra,1.49,3.8,6.0,1.04,13.0,1.27,3.5,1.86,1.84,1.38,2.9,1.85,1.85,1.12,1.25,2.38,2.71,1.17,1.83,1.69,3.52,1.43,8.5,3.52,1.31,1.58,1.95,2.45,3.3
Egypt Egyptian Premier League,2023-01-29 12:00:00,16,Haras El Hodood,Al Ahly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,2.71,1.02,2.05,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-01-29 12:00:00,2,Huachipato,Cobresal,2.38,3.2,2.7,1.06,8.25,1.33,3.1,1.91,1.8,1.42,2.75,1.85,1.93,1.42,1.32,1.51,0.0,0.0,0.0,0.0,0.0,1.62,5.25,2.6,1.29,1.53,1.98,2.55,3.5
Spain Segunda División,2023-01-29 12:15:00,25,Levante UD,Burgos CF,1.72,3.25,4.97,1.09,6.0,1.52,2.35,2.5,1.5,1.55,2.48,2.63,1.44,1.11,1.28,2.5,1.83,1.42,1.6,1.14,2.74,1.17,8.25,6.0,1.26,1.49,2.0,2.5,3.5
Spain La Liga,2023-01-29 12:15:00,19,CA Osasuna,Atlético Madrid,3.5,3.4,2.13,1.09,7.0,1.42,2.62,2.08,1.67,1.5,2.5,1.95,1.8,1.7,1.3,1.32,2.0,1.89,1.79,1.71,3.5,2.12,7.5,1.95,1.45,1.71,2.16,2.85,3.9
Italy Serie B,2023-01-29 12:15:00,22,Frosinone,Benevento,1.91,3.45,4.05,1.07,7.5,1.36,3.0,2.1,1.66,1.44,2.63,2.0,1.75,1.21,1.29,1.9,2.6,1.4,1.8,1.37,3.17,1.32,6.75,3.75,1.18,1.32,1.57,1.98,2.65
Switzerland Challenge League,2023-01-29 12:30:00,19,Neuchâtel Xamax,FC Schaffhausen,2.08,3.45,3.25,0.0,0.0,0.0,0.0,1.76,1.95,0.0,0.0,1.73,2.0,0.0,0.0,0.0,1.11,0.89,1.51,1.49,3.0,1.77,7.7,2.44,0.0,0.0,1.71,2.12,0.0
Switzerland Challenge League,2023-01-29 12:30:00,19,Stade Lausanne-Ouchy,Lausanne Sport,2.55,3.4,2.55,0.0,0.0,0.0,0.0,1.68,2.07,0.0,0.0,1.62,2.2,0.0,0.0,0.0,2.11,0.78,1.91,1.45,3.36,1.84,7.6,2.33,0.0,0.0,1.78,2.22,0.0
Switzerland Super League,2023-01-29 12:30:00,18,Servette,Sion,2.17,3.35,3.2,1.05,12.75,1.26,3.93,1.8,1.99,1.36,2.97,1.67,2.1,1.35,1.32,1.66,2.0,1.5,1.61,1.68,3.29,1.36,6.5,3.6,1.2,1.39,1.7,2.2,2.95
Switzerland Super League,2023-01-29 12:30:00,18,Zürich,St. Gallen,2.43,3.5,2.7,1.02,12.0,1.17,4.7,1.63,2.14,1.29,3.5,1.5,2.5,1.47,1.27,1.55,0.75,0.88,1.51,2.08,3.59,2.1,8.0,1.91,1.22,1.43,1.8,2.3,3.2
Portugal Liga NOS,2023-01-29 12:30:00,18,FC Vizela,Rio Ave FC,2.17,3.35,3.45,1.07,9.0,1.38,3.0,2.15,1.62,1.44,2.55,1.9,1.77,1.27,1.31,1.75,1.25,0.89,1.96,1.21,3.17,1.64,8.5,2.66,0.0,1.27,1.5,2.0,2.45
Portugal Liga NOS,2023-01-29 12:30:00,18,Casa Pia,Santa Clara,2.06,3.33,3.77,1.09,8.0,1.47,2.65,2.27,1.56,1.49,2.4,2.1,1.65,1.18,1.37,1.8,1.22,0.63,1.23,1.23,2.46,1.64,8.0,2.67,1.23,1.43,1.8,2.3,3.2
Portugal LigaPro,2023-01-29 12:30:00,18,CD Mafra,UD Oliveirense,1.91,3.55,4.1,1.06,8.0,1.28,3.4,1.97,1.91,1.38,2.8,1.8,1.95,1.22,1.3,1.95,1.33,0.78,1.81,1.4,3.21,1.54,6.0,2.7,1.14,1.29,1.52,2.0,2.47
Portugal LigaPro,2023-01-29 12:30:00,18,Estrela Amadora,CD Feirense,2.21,3.35,3.35,1.04,8.0,1.28,3.3,2.1,1.68,1.44,2.63,1.83,1.83,1.25,1.32,1.65,1.89,1.67,1.57,1.51,3.08,1.71,5.5,2.4,1.14,1.32,1.56,1.93,2.5
Netherlands Eredivisie,2023-01-29 12:45:00,19,Cambuur,Fortuna Sittard,2.77,3.4,2.47,1.04,12.0,1.26,3.67,1.76,1.96,1.38,3.1,1.65,2.2,1.5,1.26,1.53,0.33,1.0,1.61,1.11,2.72,1.9,7.9,2.3,1.14,1.28,1.55,1.93,2.5
Scotland Premiership,2023-01-29 13:00:00,23,Dundee United,Celtic,13.75,6.85,1.17,1.01,19.0,1.12,6.0,1.38,2.72,1.22,4.0,1.95,1.8,4.29,1.13,1.06,1.18,2.55,1.39,2.27,3.66,6.25,11.0,1.17,1.41,1.25,1.46,1.85,2.3
Turkey Süper Lig,2023-01-29 13:00:00,21,Fenerbahçe,Kasımpaşa,1.34,5.15,7.6,1.02,23.0,1.13,5.61,1.46,2.65,1.25,3.78,1.75,2.05,1.08,1.17,3.2,2.2,1.0,1.99,1.35,3.34,1.25,10.0,4.74,1.26,1.57,1.91,2.4,3.5
France Ligue 1,2023-01-29 13:05:00,20,Ajaccio,Olympique Lyonnais,4.02,3.73,1.88,1.05,9.0,1.3,3.4,1.9,1.8,1.4,2.75,1.91,1.91,2.0,1.27,1.2,0.78,0.89,1.36,1.8,3.16,2.65,7.5,1.64,1.4,1.66,2.05,2.65,3.55
Croatia Prva HNL,2023-01-29 13:10:00,19,Istra 1961,Hajduk Split,5.5,3.75,1.55,0.0,0.0,0.0,0.0,1.95,1.85,0.0,0.0,2.0,1.73,0.0,0.0,0.0,1.13,1.67,1.28,1.63,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2023-01-29 13:30:00,18,Lechia Gdańsk,Wisła Płock,2.48,3.4,2.7,1.05,8.0,1.22,3.7,1.69,2.05,1.36,3.0,1.62,2.2,1.43,1.3,1.52,1.0,1.0,1.48,1.68,3.16,1.95,5.5,2.0,0.0,1.24,1.47,1.81,2.29
Germany Bundesliga,2023-01-29 13:30:00,18,Bayer Leverkusen,Borussia Dortmund,2.27,4.07,2.74,1.02,12.0,1.18,4.75,1.49,2.39,1.29,3.5,1.44,2.63,1.42,1.29,1.46,1.56,1.33,1.83,1.83,3.66,1.98,7.0,2.18,1.3,1.55,1.85,2.3,3.0
Czech Republic First League,2023-01-29 14:00:00,17,Zlín,Baník Ostrava,2.8,3.5,2.34,1.04,10.0,1.22,4.0,1.67,2.08,1.33,3.25,1.57,2.25,1.47,1.25,1.42,1.0,0.71,1.64,1.51,3.15,2.25,5.75,1.76,0.0,1.3,1.55,2.0,2.5
Italy Serie A,2023-01-29 14:00:00,20,Lazio,Fiorentina,2.25,3.03,3.63,1.06,10.0,1.33,3.4,1.79,1.91,1.4,2.75,1.75,2.0,1.3,1.32,1.66,2.0,0.89,1.53,1.61,3.14,1.82,7.5,2.3,1.41,1.74,2.1,2.7,3.65
Romania Liga I,2023-01-29 14:00:00,23,FCSB,SSC Farul,2.11,3.15,3.45,1.05,8.0,1.33,3.1,2.16,1.62,1.43,2.65,1.83,1.9,1.22,1.25,1.75,2.0,1.73,2.06,1.55,3.61,1.44,5.75,3.15,1.37,1.66,2.18,2.95,4.2
Egypt Egyptian Premier League,2023-01-29 14:00:00,16,Zamalek,Coca-Cola,1.94,3.15,3.75,1.05,9.75,1.34,3.05,1.97,1.73,1.43,2.65,1.8,1.95,1.28,1.33,1.74,2.0,2.43,1.45,1.29,2.74,1.62,8.0,2.82,1.27,1.51,1.85,2.29,3.1
Belgium Pro League,2023-01-29 14:30:00,23,Zulte-Waregem,Club Brugge,4.52,3.82,1.73,1.01,13.0,1.14,4.6,1.57,2.25,1.26,3.5,1.62,2.2,2.2,1.2,1.2,1.0,1.4,1.47,1.42,2.89,2.88,7.5,1.58,1.23,1.48,1.73,2.1,2.7
Spain Segunda División,2023-01-29 14:30:00,25,Albacete Balompié,CD Lugo,1.83,3.57,3.8,1.07,9.0,1.4,2.75,2.15,1.62,1.5,2.5,2.2,1.62,1.2,1.25,1.95,1.67,0.67,1.53,1.27,2.8,1.32,6.5,4.0,1.32,1.6,2.06,2.72,3.74
Spain Segunda División,2023-01-29 14:30:00,25,Sporting Gijón,Málaga CF,1.76,3.18,4.8,1.09,7.5,1.52,2.35,2.43,1.52,1.55,2.3,2.2,1.62,1.24,1.3,1.78,1.67,0.5,1.63,1.31,2.94,1.4,6.25,3.35,1.33,1.63,2.12,2.8,3.96
Spain La Liga,2023-01-29 14:30:00,19,Celta de Vigo,Athletic Club Bilbao,3.22,2.98,2.48,1.09,7.5,1.45,2.75,2.25,1.57,1.53,2.38,2.0,1.75,1.51,1.4,1.46,1.11,1.13,1.69,1.69,3.38,2.02,7.5,2.02,1.4,1.7,2.13,2.65,3.6
Greece Super League,2023-01-29 14:30:00,20,AEK Athens,Aris,1.46,4.2,6.8,1.03,8.5,1.3,3.2,2.08,1.8,1.44,2.63,2.25,1.57,1.1,1.22,2.6,2.67,0.89,2.35,1.37,3.72,1.21,7.0,5.25,1.32,1.6,2.05,2.8,4.0
Portugal Liga NOS,2023-01-29 15:00:00,18,Boavista FC,Portimonense,2.37,3.22,3.15,1.08,8.5,1.44,2.8,2.27,1.56,1.48,2.57,1.98,1.71,1.3,1.33,1.65,1.67,1.13,1.38,1.25,2.63,1.46,6.0,3.0,1.19,1.33,1.6,2.05,2.7
Portugal LigaPro,2023-01-29 15:00:00,18,Leixões,FC Penafiel,2.85,3.15,2.6,1.07,6.5,1.4,2.7,2.4,1.54,1.5,2.5,2.0,1.73,1.47,1.3,1.4,1.38,1.67,1.46,1.17,2.63,2.0,5.5,2.0,1.12,1.26,1.44,1.8,2.32
Belgium First Division B,2023-01-29 16:00:00,20,Standard Liège II,Waasland-Beveren,4.8,4.4,1.57,0.0,0.0,0.0,0.0,1.45,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.49,1.78,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 1,2023-01-29 16:45:00,20,PSG,Reims,1.26,6.65,9.7,1.02,17.0,1.12,5.7,1.36,2.84,1.25,3.75,1.95,1.8,1.05,1.11,4.0,2.78,1.2,2.08,1.39,3.47,1.22,11.0,5.8,1.26,1.44,1.7,2.08,2.65
Italy Serie A,2023-01-29 16:45:00,20,Napoli,Roma,1.59,4.17,5.55,1.05,11.0,1.3,3.6,1.75,1.97,1.4,2.75,1.91,1.91,1.19,1.26,2.05,2.78,2.1,2.28,1.45,3.73,1.55,8.0,2.95,1.38,1.62,2.0,2.55,3.4
Belgium Pro League,2023-01-29 17:00:00,23,KRC Genk,RFC Seraing,1.22,6.2,11.0,1.02,15.0,1.11,5.3,1.4,2.59,1.24,3.88,1.97,1.8,1.03,1.11,4.2,2.82,1.18,2.06,0.99,3.05,1.11,12.0,8.5,1.18,1.43,1.67,2.05,2.6
Spain Segunda División,2023-01-29 17:00:00,25,UD Ibiza,FC Cartagena,2.87,3.0,2.45,1.09,6.0,1.48,2.5,2.4,1.5,1.55,2.3,2.1,1.67,1.44,1.37,1.43,1.0,1.36,1.31,1.24,2.55,1.83,5.5,2.25,1.31,1.59,2.05,2.69,3.74
Spain La Liga,2023-01-29 17:00:00,19,Real Madrid,Real Sociedad,1.58,4.18,5.6,1.05,12.0,1.3,3.6,1.75,1.97,1.36,3.0,1.8,1.95,1.18,1.22,2.2,2.43,2.33,2.19,1.75,3.94,1.47,8.5,3.2,1.42,1.7,2.11,2.7,3.65
8595,2023-01-29 17:00:00,1,Platense,Newell's Old Boys,2.4,2.87,3.07,1.07,6.5,1.48,2.45,2.44,1.47,1.57,2.25,2.05,1.7,1.35,1.37,1.53,0.0,0.0,0.0,0.0,0.0,1.9,7.0,2.3,1.25,1.48,1.87,2.39,3.28
8783,2023-01-29 17:00:00,1,General Caballero JLM,Resistencia,1.9,3.5,3.86,0.0,0.0,0.0,0.0,1.97,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal Liga NOS,2023-01-29 17:30:00,18,Famalicão,GD Estoril Praia,2.22,3.33,3.33,1.08,8.5,1.44,2.8,2.15,1.62,1.46,2.5,1.95,1.75,1.29,1.32,1.68,1.63,1.22,1.32,1.4,2.72,1.44,6.25,3.05,1.2,1.31,1.57,1.98,2.65
Chile Primera División,2023-01-29 18:00:00,2,O'Higgins,Colo-Colo,3.4,3.0,2.05,1.06,9.5,1.38,3.0,2.15,1.61,1.44,2.55,1.9,1.78,1.7,1.32,1.29,0.0,3.0,0.0,1.55,1.55,2.45,5.5,1.66,1.29,1.53,2.0,2.55,3.5
8595,2023-01-29 19:15:00,1,Racing Club,Belgrano,1.6,3.52,5.5,1.05,7.5,1.37,2.8,2.2,1.6,1.5,2.5,2.2,1.62,1.14,1.27,2.2,0.0,0.0,0.0,0.0,0.0,1.36,8.0,4.0,1.28,1.53,1.91,2.46,3.34
8595,2023-01-29 19:15:00,1,Colón,Lanús,2.4,2.96,2.97,1.07,6.5,1.35,2.9,2.2,1.6,1.5,2.5,1.95,1.8,1.35,1.35,1.55,0.0,0.0,0.0,0.0,0.0,1.82,7.0,2.43,1.31,1.58,2.03,2.65,3.64
