League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Slovenia PrvaLiga,2023-02-12 09:00:00,21,Gorica,Radomlje,2.2,3.3,2.87,1.06,8.0,1.3,3.3,1.87,1.76,1.4,2.75,1.8,1.91,1.3,1.28,1.5,0.8,0.7,1.76,1.47,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 3. Liga,2023-02-12 09:00:00,22,Ingolstadt,Osnabrück,2.13,3.4,3.0,1.05,9.0,1.25,3.75,1.71,1.94,1.36,3.0,1.67,2.1,1.49,1.3,1.46,1.4,1.09,1.66,1.61,3.27,1.86,7.6,2.29,1.18,1.31,1.65,2.0,2.5
Bulgaria First League,2023-02-12 09:15:00,19,Beroe,CSKA Sofia,5.1,4.1,1.47,1.05,7.3,1.4,2.68,1.89,1.72,1.48,2.55,2.19,1.64,2.22,1.28,1.14,1.56,2.11,1.32,1.35,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 2. Bundesliga,2023-02-12 09:30:00,20,Darmstadt 98,Eintracht Braunschweig,1.56,3.95,5.4,1.04,10.0,1.22,4.0,1.67,2.0,1.33,3.25,1.8,1.91,1.14,1.22,2.37,2.2,0.78,1.72,1.46,3.18,1.28,9.0,5.05,1.21,1.4,1.66,2.07,2.7
Germany 2. Bundesliga,2023-02-12 09:30:00,20,St. Pauli,Kaiserslautern,2.12,3.3,3.3,1.05,9.0,1.28,3.5,1.9,1.95,1.36,3.0,1.73,2.0,1.32,1.29,1.7,1.89,2.11,2.11,1.43,3.54,1.74,7.5,2.6,1.29,1.52,1.87,2.4,3.2
Germany 2. Bundesliga,2023-02-12 09:30:00,20,Fortuna Düsseldorf,Sandhausen,1.62,3.75,5.2,1.05,9.0,1.25,3.6,1.83,2.03,1.36,3.0,1.83,1.83,1.15,1.24,2.25,2.11,0.8,1.85,1.13,2.98,1.26,9.4,5.25,1.21,1.4,1.66,2.07,2.7
Belgium Pro League,2023-02-12 09:30:00,25,KRC Genk,Royal Antwerp FC,1.96,3.5,3.55,1.03,13.0,1.25,3.75,1.6,2.1,1.33,3.25,1.67,2.1,1.27,1.28,1.8,2.83,1.5,2.05,1.51,3.56,1.59,8.0,2.94,1.21,1.4,1.73,2.23,2.98
Uruguay Primera División,2023-02-12 09:45:00,2,Boston River,Cerro,1.7,3.45,4.75,1.07,7.75,1.36,2.87,2.12,1.68,1.48,2.54,1.98,1.78,1.21,1.29,1.81,0.0,0.0,0.0,0.83,0.83,1.73,8.0,2.5,1.32,1.6,2.06,2.71,3.86
Serbia SuperLiga,2023-02-12 10:00:00,21,Javor Ivanjica,Spartak Subotica,2.06,3.44,3.4,1.06,11.0,1.3,3.2,1.94,1.86,1.43,2.65,1.75,1.95,1.33,1.3,1.62,1.0,0.5,1.44,1.23,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 3. Liga,2023-02-12 10:00:00,22,Bayreuth,Wehen Wiesbaden,5.2,3.8,1.6,1.03,11.0,1.18,4.5,1.53,2.2,1.3,3.4,1.67,2.1,2.2,1.24,1.16,1.4,1.82,1.3,1.76,3.06,3.7,8.6,1.39,0.0,1.26,1.55,1.95,2.25
Spain Segunda División,2023-02-12 10:00:00,27,Albacete Balompié,Málaga CF,2.01,3.15,3.5,1.11,6.5,1.5,2.3,2.4,1.5,1.55,2.25,2.3,1.55,1.2,1.34,1.83,1.77,0.54,1.53,1.31,2.84,1.64,8.0,2.77,1.32,1.6,2.05,2.8,4.0
Spain La Liga,2023-02-12 10:00:00,21,Getafe CF,Rayo Vallecano,2.74,2.81,2.63,1.14,6.0,1.53,2.2,2.51,1.43,1.67,2.1,2.38,1.53,1.41,1.42,1.41,0.9,1.5,1.18,1.37,2.55,2.18,7.5,1.9,1.43,1.71,2.12,2.75,3.7
Switzerland Challenge League,2023-02-12 10:15:00,21,Bellinzona,FC Schaffhausen,2.04,3.6,3.46,0.0,0.0,0.0,0.0,1.81,2.0,0.0,0.0,1.67,2.1,0.0,0.0,0.0,1.2,0.9,1.47,1.48,2.95,1.8,7.8,2.46,0.0,0.0,1.63,2.0,2.51
Switzerland Challenge League,2023-02-12 10:15:00,21,Stade Lausanne-Ouchy,Wil,2.15,3.62,3.17,0.0,0.0,0.0,0.0,1.74,2.09,0.0,0.0,1.62,2.2,0.0,0.0,0.0,1.9,1.2,1.83,1.42,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-02-12 10:15:00,21,Vaduz,Thun,2.48,3.6,2.64,0.0,0.0,0.0,0.0,1.73,2.11,0.0,0.0,1.62,2.2,0.0,0.0,0.0,1.1,1.0,1.94,1.74,3.68,2.13,0.0,2.0,0.0,0.0,1.61,1.98,2.47
Switzerland Super League,2023-02-12 10:15:00,20,Lugano,Luzern,2.41,3.35,2.7,1.04,10.0,1.22,4.0,1.63,2.13,1.32,3.1,1.55,2.25,1.43,1.29,1.53,1.44,1.56,1.63,1.63,3.26,1.91,8.0,2.1,1.18,1.31,1.65,2.0,2.5
Netherlands Eredivisie,2023-02-12 10:30:00,21,Heerenveen,Feyenoord,3.85,3.65,1.71,1.04,13.0,1.26,3.67,1.75,1.95,1.36,3.0,1.8,1.95,2.05,1.26,1.19,1.4,2.1,1.67,2.16,3.83,2.85,8.5,1.56,1.23,1.38,1.63,1.98,2.5
Netherlands Eredivisie,2023-02-12 10:30:00,21,Vitesse,Utrecht,2.27,3.15,2.75,1.05,12.0,1.28,3.52,1.96,1.9,1.36,3.0,1.67,2.1,1.41,1.31,1.53,0.78,1.5,1.76,1.64,3.4,1.85,8.0,2.2,1.22,1.37,1.6,1.93,2.43
Austria Bundesliga,2023-02-12 10:30:00,17,Ried,Hartberg,1.95,3.25,3.25,0.0,0.0,0.0,0.0,1.8,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.5,1.07,0.95,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria Bundesliga,2023-02-12 10:30:00,17,Rheindorf Altach,LASK Linz,4.55,3.65,1.6,0.0,0.0,0.0,0.0,1.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.71,1.13,0.95,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2023-02-12 11:00:00,20,Górnik Zabrze,Radomiak Radom,2.04,3.5,3.25,1.05,7.5,1.3,3.2,1.69,2.03,1.44,2.63,1.91,1.91,1.3,1.33,1.73,0.9,1.56,1.85,1.6,3.45,1.68,10.5,2.54,1.18,1.32,1.6,2.01,2.62
Croatia Prva HNL,2023-02-12 11:00:00,21,Šibenik,Lokomotiva Zagreb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,1.32,1.47,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 1,2023-02-12 11:00:00,23,Angers SCO,Auxerre,2.28,3.15,3.1,1.06,11.0,1.36,3.2,2.05,1.85,1.44,2.63,1.91,1.91,1.35,1.31,1.6,0.36,0.36,1.36,1.28,2.64,1.78,8.1,2.49,1.34,1.65,2.12,2.81,3.86
France Ligue 1,2023-02-12 11:00:00,23,Lille,Strasbourg,1.52,3.9,6.0,1.05,10.5,1.27,4.07,1.79,2.11,1.33,3.25,1.95,1.8,1.12,1.21,2.55,1.91,0.9,1.95,1.33,3.28,1.32,9.5,4.45,1.32,1.61,2.04,2.69,3.64
France Ligue 1,2023-02-12 11:00:00,23,Montpellier,Brest,2.46,3.25,2.75,1.06,8.75,1.31,3.2,1.95,1.95,1.4,2.75,1.75,2.0,1.39,1.32,1.55,0.91,0.82,1.39,1.41,2.8,1.84,8.3,2.36,1.23,1.46,1.81,2.3,3.04
France Ligue 1,2023-02-12 11:00:00,23,Reims,Troyes,1.56,3.85,5.6,1.04,11.5,1.26,3.78,1.7,2.05,1.33,3.25,1.8,1.95,1.13,1.21,2.45,1.6,0.82,1.96,1.44,3.4,1.49,8.4,3.36,1.29,1.56,1.95,2.53,3.34
Slovenia PrvaLiga,2023-02-12 11:00:00,21,Koper,Maribor,2.3,3.4,2.66,1.06,8.0,1.28,3.5,1.78,1.85,1.4,2.75,1.73,2.0,1.36,1.22,1.5,1.8,1.78,1.8,1.79,3.59,0.0,0.0,0.0,0.0,1.52,1.87,2.32,0.0
Czech Republic First League,2023-02-12 11:00:00,19,Sigma Olomouc,Hradec Králové,2.01,3.3,3.35,1.06,8.0,1.3,3.3,1.95,1.7,1.4,2.75,1.91,1.91,1.22,1.28,1.93,1.38,1.5,1.61,1.53,3.14,1.48,8.8,3.36,0.0,1.29,1.56,1.95,2.52
Czech Republic First League,2023-02-12 11:00:00,19,Mladá Boleslav,Pardubice,1.55,3.85,5.1,1.03,11.0,1.2,4.33,1.48,2.37,1.29,3.5,1.7,2.05,1.08,1.2,2.7,1.25,0.44,1.59,1.3,2.89,1.27,11.0,4.78,0.0,1.25,1.46,1.8,2.23
Czech Republic First League,2023-02-12 11:00:00,19,Viktoria Plzeň,České Budějovice,1.17,6.1,11.8,1.02,13.0,1.15,4.75,1.46,2.4,1.25,3.75,2.25,1.57,1.03,1.1,4.6,2.25,1.44,1.87,1.1,2.97,1.11,16.0,8.3,0.0,1.21,1.39,1.67,2.04
Italy Serie A,2023-02-12 11:00:00,22,Bologna,Monza,2.28,3.2,2.88,1.07,9.5,1.38,3.1,2.08,1.8,1.44,2.63,1.91,1.91,1.32,1.32,1.65,1.73,1.1,1.54,1.27,2.81,1.72,7.5,2.48,1.4,1.65,2.04,2.6,3.45
England Premier League,2023-02-12 11:00:00,23,Leeds United,Manchester United,4.0,3.8,1.85,1.03,15.0,1.22,4.6,1.67,2.2,1.3,3.4,1.62,2.2,1.95,1.25,1.24,1.3,1.55,1.6,1.59,3.19,2.72,7.8,1.69,1.24,1.47,1.85,2.38,3.18
Portugal LigaPro,2023-02-12 11:00:00,20,Academico Viseu,Farense,2.23,3.15,3.0,1.08,7.0,1.36,2.95,2.07,1.71,1.44,2.63,1.83,1.83,1.28,1.25,1.68,1.8,1.44,2.03,1.57,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League,2023-02-12 11:00:00,22,Volos NFC,Atromitos,2.3,2.95,3.2,1.06,9.5,1.35,3.2,2.15,1.66,1.43,2.6,1.87,1.82,1.34,1.31,1.63,1.3,0.8,1.3,1.03,2.33,1.56,8.0,3.04,1.35,1.66,2.09,2.79,0.0
Germany Bundesliga,2023-02-12 11:30:00,20,Hertha BSC,Borussia M'gladbach,2.61,3.3,2.42,1.03,15.0,1.25,4.0,1.61,2.1,1.33,3.25,1.62,2.2,1.55,1.29,1.42,1.0,0.78,1.43,1.28,2.71,2.02,7.5,2.18,1.28,1.55,1.98,2.59,3.48
Bulgaria First League,2023-02-12 11:45:00,19,Lokomotiv Plovdiv,Botev Vratsa,1.5,3.9,5.05,1.02,8.8,1.3,3.14,1.67,1.96,1.41,2.79,2.19,1.64,1.09,1.17,2.22,2.0,0.44,1.61,1.28,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-02-12 12:00:00,21,Novi Pazar,Radnički Niš,1.97,3.4,3.15,1.06,8.0,1.3,3.3,1.9,1.92,1.4,2.75,1.8,1.95,1.22,1.25,1.8,2.0,0.8,1.68,1.33,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium Pro League,2023-02-12 12:00:00,25,RSC Anderlecht,Sint-Truiden,1.98,3.4,3.6,1.06,10.0,1.36,3.2,2.14,1.77,1.44,2.63,1.95,1.8,1.24,1.29,1.85,1.17,1.67,1.67,1.27,2.94,1.47,8.1,3.44,1.32,1.61,2.05,2.69,3.64
Belgium First Division B,2023-02-12 12:00:00,22,Excelsior Virton,KRC Genk II,2.54,3.3,2.3,0.0,0.0,0.0,0.0,1.59,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.17,1.63,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-02-12 12:00:00,25,Argeș,SSC Farul,3.3,3.05,2.15,1.05,7.0,1.5,2.37,2.39,1.47,1.51,2.4,2.05,1.72,1.8,1.28,1.18,1.25,1.83,1.5,1.53,3.03,2.24,9.1,1.86,1.46,1.84,2.41,3.28,4.5
Chile Primera División,2023-02-12 12:00:00,4,Huachipato,Colo-Colo,3.55,3.6,1.86,1.01,10.0,1.23,3.64,1.64,2.03,1.33,3.25,1.62,2.2,1.87,1.25,1.28,3.0,1.5,2.14,1.42,3.56,2.45,7.5,1.84,1.31,1.58,2.04,2.69,3.64
Spain Segunda División,2023-02-12 12:15:00,27,Real Oviedo,Burgos CF,2.11,2.94,3.35,1.14,5.0,1.57,2.15,2.59,1.38,1.61,2.15,2.4,1.49,1.23,1.38,1.7,1.54,1.31,1.2,1.15,2.35,1.51,8.5,3.16,1.3,1.57,2.0,2.7,3.9
Spain La Liga,2023-02-12 12:15:00,21,Celta de Vigo,Atlético Madrid,3.02,2.97,2.17,1.09,7.5,1.44,2.4,2.27,1.56,1.53,2.38,2.05,1.7,1.62,1.35,1.3,1.3,2.0,1.66,1.69,3.35,2.2,7.5,1.89,1.46,1.76,2.2,2.88,3.95
Italy Serie B,2023-02-12 12:15:00,24,Bari 1908,Cosenza,1.44,3.9,6.0,1.06,8.0,1.3,3.3,1.8,1.85,1.4,2.75,2.0,1.75,1.14,1.25,2.25,1.27,0.55,1.82,1.24,3.06,1.59,8.0,2.8,1.27,1.5,1.95,2.45,3.4
Switzerland Super League,2023-02-12 12:30:00,20,Young Boys,St. Gallen,1.56,4.25,4.75,1.02,15.0,1.12,5.7,1.47,2.46,1.25,3.72,1.59,2.32,1.12,1.2,2.4,2.56,0.78,1.97,1.93,3.9,1.51,8.5,3.07,1.24,1.55,1.85,2.3,3.3
Switzerland Super League,2023-02-12 12:30:00,20,Zürich,Winterthur,1.61,3.95,4.75,1.03,17.5,1.2,4.68,1.6,2.18,1.29,3.37,1.66,2.09,1.12,1.19,2.22,1.0,0.56,1.43,1.18,2.61,1.55,8.5,2.91,1.2,1.48,1.73,2.1,2.7
Portugal Liga NOS,2023-02-12 12:30:00,20,Famalicão,Gil Vicente,2.2,2.9,3.05,1.07,9.0,1.36,3.1,2.25,1.57,1.44,2.63,1.91,1.91,1.3,1.28,1.72,1.78,0.78,1.37,1.46,2.83,1.91,8.0,2.2,1.27,1.5,1.88,2.45,3.4
Netherlands Eredivisie,2023-02-12 12:45:00,21,Ajax,RKC Waalwijk,1.13,7.8,9.0,1.02,29.0,1.07,7.77,1.27,3.32,1.17,4.6,1.98,1.73,1.02,1.06,6.0,1.78,0.8,2.82,1.42,4.24,1.14,15.0,8.0,1.11,1.22,1.35,1.55,1.83
Netherlands Eredivisie,2023-02-12 12:45:00,21,Twente,Volendam,1.24,5.4,7.8,1.01,23.0,1.12,5.87,1.47,2.51,1.23,3.75,1.9,1.78,1.05,1.12,4.0,2.6,0.7,2.06,1.38,3.44,1.19,13.0,6.4,1.12,1.26,1.43,1.67,2.02
Austria Bundesliga,2023-02-12 13:00:00,17,Austria Wien,Austria Klagenfurt,1.74,3.45,3.75,0.0,0.0,0.0,0.0,1.57,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.75,1.56,1.31,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-02-12 13:00:00,18,Ceramica Cleopatra,Al Masry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.56,1.21,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 1,2023-02-12 13:05:00,23,Nantes,Lorient,2.02,3.3,3.55,1.06,8.5,1.35,3.41,2.11,1.8,1.44,2.63,1.91,1.91,1.26,1.3,1.78,1.4,1.64,1.53,1.41,2.94,1.61,8.0,2.75,1.29,1.49,1.79,2.23,2.9
Croatia Prva HNL,2023-02-12 13:10:00,21,Rijeka,Gorica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.3,1.51,1.14,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2023-02-12 13:30:00,20,Legia Warszawa,Cracovia Kraków,1.86,3.26,3.54,1.03,8.5,1.28,3.3,1.94,1.96,1.4,2.75,1.91,1.91,1.17,1.25,1.9,2.56,1.22,1.96,1.41,3.37,1.48,11.0,3.13,1.18,1.3,1.57,1.96,2.55
Slovenia PrvaLiga,2023-02-12 13:30:00,21,Domžale,Tabor Sežana,1.57,3.9,4.7,1.04,10.0,1.22,4.0,1.68,1.96,1.33,3.25,1.8,1.91,1.12,1.2,2.15,1.6,0.5,1.7,1.7,3.4,1.43,6.0,3.25,0.0,1.63,2.01,2.5,0.0
Germany Bundesliga,2023-02-12 13:30:00,20,Köln,Eintracht Frankfurt,2.81,3.15,2.34,1.03,13.0,1.24,4.2,1.6,2.1,1.33,3.25,1.57,2.25,1.49,1.3,1.46,1.67,1.78,1.82,1.46,3.28,2.08,8.3,2.06,1.22,1.44,1.77,2.24,2.93
England Premier League,2023-02-12 13:30:00,23,Manchester City,Aston Villa,1.2,5.42,9.64,1.01,22.0,1.14,5.9,1.45,2.51,1.25,3.75,2.0,1.75,1.04,1.11,4.1,2.55,1.1,2.2,1.33,3.53,1.21,12.25,5.6,1.21,1.42,1.73,2.17,2.79
Slovakia Super Liga,2023-02-12 13:30:00,19,DAC,Slovan Bratislava,2.95,3.45,2.2,1.06,8.0,1.3,3.3,1.85,1.89,1.4,2.75,1.8,1.91,1.57,1.25,1.3,2.67,1.78,2.1,2.02,4.12,2.33,7.7,1.83,0.0,0.0,1.67,2.06,2.64
Czech Republic First League,2023-02-12 14:00:00,19,Bohemians 1905,Sparta Praha,3.95,3.6,1.76,1.02,9.5,1.2,3.9,1.74,1.9,1.36,3.0,1.7,2.05,1.79,1.25,1.26,1.0,1.88,1.9,1.42,3.32,2.26,8.0,1.9,1.18,1.3,1.58,1.97,2.58
Italy Serie A,2023-02-12 14:00:00,22,Juventus,Fiorentina,1.97,3.35,3.4,1.06,10.0,1.35,3.25,1.98,1.92,1.4,2.75,1.91,1.91,1.21,1.28,1.93,2.18,0.9,1.96,1.65,3.61,1.7,7.5,2.5,1.38,1.65,2.04,2.63,3.5
Belgium Pro League,2023-02-12 14:30:00,25,Standard Liège,KV Kortrijk,1.76,3.65,4.2,1.02,15.0,1.2,4.33,1.7,1.95,1.33,3.25,1.7,2.05,1.19,1.23,2.15,1.92,0.83,1.58,1.22,2.8,1.39,9.4,3.74,1.18,1.36,1.65,2.09,2.72
Spain Segunda División,2023-02-12 14:30:00,27,SD Eibar,FC Cartagena,1.74,3.3,4.5,1.09,7.5,1.52,2.35,2.3,1.5,1.53,2.3,2.3,1.55,1.16,1.3,2.05,2.38,1.33,1.84,1.22,3.06,1.82,8.0,2.33,1.3,1.57,2.0,2.7,3.8
Spain Segunda División,2023-02-12 14:30:00,27,Sporting Gijón,SD Huesca,1.84,2.89,4.55,1.12,6.0,1.58,2.3,2.54,1.4,1.61,2.19,2.4,1.55,1.15,1.3,1.75,1.62,0.62,1.6,1.18,2.78,1.51,8.5,3.07,1.24,1.46,1.85,2.4,3.3
Spain La Liga,2023-02-12 14:30:00,21,Real Valladolid,CA Osasuna,2.52,2.97,2.54,1.1,7.5,1.5,2.65,2.35,1.5,1.53,2.38,2.05,1.7,1.43,1.37,1.44,1.6,1.1,1.52,1.27,2.79,1.95,7.5,2.12,1.38,1.65,2.02,2.6,3.5
Romania Liga I,2023-02-12 15:00:00,25,Voluntari,FCSB,3.4,3.05,2.1,1.04,7.6,1.36,2.95,2.08,1.62,1.46,2.55,1.9,1.83,1.72,1.25,1.2,1.25,1.83,1.31,1.71,3.02,2.63,9.4,1.67,1.48,1.87,2.46,3.42,5.0
Portugal Liga NOS,2023-02-12 15:00:00,20,Sporting CP,Porto,2.71,3.15,2.42,1.05,10.0,1.33,3.3,2.1,1.67,1.4,2.75,1.8,1.95,1.49,1.33,1.43,2.67,2.1,2.37,2.09,4.46,1.91,8.0,2.2,1.27,1.5,1.9,2.45,3.4
Greece Super League,2023-02-12 15:00:00,22,Aris,Panathinaikos,2.6,2.85,2.9,1.14,6.0,1.62,2.23,2.45,1.5,1.62,2.1,2.25,1.55,1.36,1.38,1.5,2.3,2.2,1.72,1.3,3.02,1.9,7.0,2.34,1.5,1.92,2.54,3.56,0.0
Belgium Pro League,2023-02-12 15:15:00,25,Zulte-Waregem,KV Oostende,2.08,3.5,3.2,1.02,15.0,1.2,4.5,1.61,2.05,1.3,3.4,1.57,2.25,1.32,1.26,1.77,0.92,0.5,1.46,1.44,2.9,1.78,7.5,2.4,1.2,1.4,1.74,2.19,2.93
Belgium First Division B,2023-02-12 15:15:00,22,Beerschot-Wilrijk,RWDM,2.11,3.5,2.69,1.03,11.0,1.18,4.5,1.5,2.16,1.29,3.3,1.52,2.45,1.4,1.22,1.63,1.9,1.7,2.04,1.5,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 1,2023-02-12 16:45:00,23,Olympique Lyonnais,Lens,2.46,3.2,2.77,1.01,9.5,1.26,3.54,1.95,1.95,1.36,3.0,1.7,2.05,1.42,1.26,1.63,1.64,1.45,2.05,1.71,3.76,1.84,7.5,2.28,1.36,1.61,1.98,2.5,3.4
Italy Serie A,2023-02-12 16:45:00,22,Napoli,Cremonese,1.21,5.6,10.5,1.01,23.0,1.13,6.0,1.45,2.5,1.22,4.0,2.05,1.7,1.03,1.1,4.75,2.8,0.5,2.21,1.65,3.86,1.19,12.0,6.4,1.3,1.52,1.83,2.28,2.95
Spain Segunda División,2023-02-12 17:00:00,27,UD Ibiza,SD Ponferradina,2.16,2.95,3.25,1.11,6.0,1.47,2.6,2.3,1.48,1.54,2.34,2.1,1.7,1.22,1.3,1.66,1.0,0.85,1.37,1.13,2.5,1.45,8.5,3.28,1.24,1.46,1.95,2.4,3.3
Spain La Liga,2023-02-12 17:00:00,21,Villarreal,FC Barcelona,3.35,3.45,1.95,1.03,13.0,1.24,4.2,1.61,2.05,1.33,3.25,1.7,2.05,1.93,1.26,1.24,2.11,2.7,1.91,1.69,3.6,2.55,7.5,1.68,1.35,1.58,1.94,2.45,3.25
Argentina Primera División,2023-02-12 17:00:00,3,Rosario Central,Arsenal de Sarandí,2.0,3.25,4.0,1.09,7.5,1.5,2.6,2.5,1.52,1.52,2.4,2.15,1.68,1.25,1.28,1.8,3.0,0.0,1.18,1.42,2.6,1.54,8.7,3.12,1.21,1.42,1.74,2.19,2.88
Argentina Primera División,2023-02-12 17:00:00,3,Banfield,Gimnasia La Plata,2.05,3.0,3.6,1.11,6.0,1.5,2.5,2.5,1.5,1.53,2.38,2.05,1.7,1.25,1.36,1.67,1.0,0.0,1.72,1.72,3.44,1.43,8.5,3.72,1.2,1.4,1.74,2.19,2.93
