League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
England Championship,2023-04-19 15:45:00,43,Queens Park Rangers,Norwich City,3.2,3.3,2.25,1.06,10.0,1.36,3.2,1.95,1.8,1.45,2.8,1.83,1.96,1.65,1.28,1.38,1.05,1.52,1.55,1.41,2.96,2.23,9.6,1.87,1.13,1.27,1.55,1.88,2.25
England Championship,2023-04-19 15:45:00,43,Swansea City,Preston North End,2.6,3.1,2.8,1.06,10.0,1.33,3.3,2.15,1.67,1.44,2.63,1.83,1.83,1.47,1.33,1.44,1.48,1.67,1.62,1.2,2.82,1.69,9.0,2.65,1.4,1.67,2.1,2.63,3.74
England Championship,2023-04-19 15:45:00,43,Watford,Cardiff City,1.8,3.5,4.8,1.04,8.0,1.38,2.95,2.1,1.67,1.44,2.63,1.91,1.8,1.18,1.28,2.05,1.71,0.9,1.59,1.2,2.79,1.64,9.3,2.77,1.26,1.55,1.9,2.3,3.2
England Championship,2023-04-19 16:00:00,43,Middlesbrough,Hull City,1.73,3.7,4.8,1.03,16.0,1.25,3.6,1.8,1.91,1.33,3.25,1.73,2.0,1.18,1.26,2.1,2.0,1.14,1.55,1.17,2.72,1.28,11.5,4.7,1.14,1.3,1.57,1.91,2.4
England Championship,2023-04-19 16:00:00,43,Reading,Luton Town,3.7,3.4,2.05,1.06,9.75,1.38,2.8,1.95,1.8,1.44,2.63,2.0,1.73,2.02,1.3,1.2,1.71,1.86,1.27,1.32,2.59,2.98,9.3,1.57,1.28,1.57,1.91,2.4,3.34
Colombia Categoria Primera B,2023-04-19 16:00:00,13,Bogotá,Orsomarso,2.0,3.0,3.5,1.07,8.5,1.4,2.7,2.2,1.53,1.47,2.64,1.95,1.73,1.27,1.33,1.71,1.33,0.83,1.44,0.93,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-04-19 16:15:00,26,National Bank of Egypt,Haras El Hodood,2.0,3.15,3.48,1.08,7.0,1.45,2.63,2.3,1.57,1.53,2.38,2.1,1.67,1.31,1.33,1.66,1.45,0.5,1.36,1.24,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-04-19 16:15:00,26,El Geish,Coca-Cola,3.85,2.66,2.07,1.1,6.75,1.47,2.48,2.48,1.4,1.57,2.25,2.12,1.64,1.67,1.33,1.22,1.1,2.25,1.42,1.37,2.79,2.19,8.4,1.89,1.33,1.69,2.1,2.71,3.74
Egypt Egyptian Premier League,2023-04-19 16:15:00,26,Pharco,Ghazl El Mehalla,2.03,2.7,3.9,1.14,5.0,1.58,2.23,2.87,1.3,1.66,2.15,2.37,1.51,1.23,1.4,1.68,1.54,1.0,1.19,1.15,2.34,1.73,8.7,2.43,1.27,1.57,1.93,2.42,3.34
Colombia Categoria Primera B,2023-04-19 17:00:00,13,Real Santander,Llaneros,2.25,2.8,3.1,1.12,5.75,1.5,2.3,2.73,1.4,1.52,2.11,2.0,1.62,1.32,1.31,1.44,1.67,1.5,1.73,1.06,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-04-19 17:00:00,13,Barranquilla,Leones,3.0,3.1,2.2,1.06,9.5,1.33,3.03,2.18,1.67,1.44,2.52,1.85,1.91,1.56,1.3,1.33,0.33,1.2,1.24,1.6,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-04-19 17:30:00,13,Atlético,Tigres,2.25,2.9,3.0,1.09,7.75,1.43,2.6,2.25,1.53,1.57,2.4,1.98,1.72,1.32,1.36,1.57,1.0,1.0,1.63,1.19,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-04-19 20:00:00,13,Deportes Quindío,Real Cartagena,1.7,3.3,4.6,1.06,9.8,1.35,2.95,2.0,1.67,1.44,2.52,2.0,1.71,1.18,1.27,2.05,2.17,2.17,1.64,1.63,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7489,2023-04-19 20:00:00,17,Tapatío,Mineros de Zacatecas,1.99,3.46,3.49,1.05,9.0,1.25,3.75,1.79,1.94,1.33,3.25,1.67,2.1,1.26,1.25,1.6,2.13,0.88,1.53,1.53,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-04-19 20:30:00,13,Cortuluá,Universitario Popayán,1.74,3.5,4.66,1.01,9.25,1.27,3.1,2.1,1.66,1.44,2.84,2.07,1.75,1.15,1.27,2.36,1.83,0.33,1.62,0.97,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
