League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Netherlands Eerste Divisie,2022-12-11 10:30:00,17,Telstar,Den Bosch,1.96,3.58,3.33,1.03,11.0,1.17,4.5,1.55,2.3,1.29,3.5,1.53,2.38,1.27,1.22,1.8,1.13,1.0,1.43,1.33,2.76,1.62,8.0,2.9,1.36,1.67,2.15,2.95,4.1
Netherlands Eerste Divisie,2022-12-11 10:30:00,17,Oss,Dordrecht,2.01,3.63,3.15,1.04,10.0,1.22,4.0,1.62,2.15,1.3,3.4,1.57,2.25,1.33,1.22,1.8,1.0,0.75,1.33,1.12,2.45,1.69,7.8,2.72,1.22,1.42,1.74,2.23,3.0
Netherlands Eerste Divisie,2022-12-11 10:30:00,17,VVV,MVV,1.98,3.55,3.3,1.04,10.0,1.2,4.33,1.58,2.25,1.3,3.4,1.57,2.25,1.3,1.27,1.75,1.13,1.43,1.47,1.29,2.76,1.53,8.5,3.16,1.18,1.34,1.61,2.02,2.7
Netherlands Eerste Divisie,2022-12-11 10:30:00,17,Roda JC,Heracles,2.52,3.37,2.52,1.04,10.0,1.22,4.0,1.62,2.15,1.33,3.25,1.53,2.38,1.49,1.28,1.49,1.86,1.88,1.75,1.43,3.18,2.18,7.6,2.01,1.18,1.34,1.61,2.02,2.7
Slovenia PrvaLiga,2022-12-11 11:00:00,20,Maribor,Gorica,1.3,4.75,8.5,1.05,9.0,1.25,3.75,1.8,1.9,1.33,3.25,2.14,1.67,1.02,1.13,3.18,1.4,0.56,1.86,1.28,3.14,1.15,11.0,6.65,0.0,1.51,1.85,2.29,0.0
Italy Serie B,2022-12-11 11:00:00,17,Ascoli,Genoa,3.0,3.0,2.4,1.11,6.0,1.45,2.63,2.25,1.55,1.49,2.4,1.9,1.78,1.5,1.36,1.35,1.13,1.88,1.37,1.77,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy Serie B,2022-12-11 11:00:00,17,Benevento,Cittadella,2.15,3.2,3.4,1.09,6.75,1.38,2.75,2.2,1.62,1.44,2.55,1.88,1.8,1.29,1.35,1.65,0.75,1.13,1.48,1.27,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy Serie B,2022-12-11 11:00:00,17,Como,Reggina,3.25,3.2,2.2,1.08,7.25,1.34,2.95,2.1,1.7,1.41,2.7,1.78,1.9,1.62,1.33,1.3,1.5,1.63,1.62,1.69,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy Serie B,2022-12-11 11:00:00,17,SPAL,Palermo,2.5,3.1,2.8,1.08,7.0,1.36,2.87,2.1,1.68,1.44,2.55,1.8,1.88,1.4,1.35,1.5,1.25,1.0,1.55,1.33,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy Serie B,2022-12-11 11:00:00,17,Südtirol,Ternana,2.7,3.1,2.63,1.09,6.75,1.4,2.7,2.25,1.6,1.44,2.55,1.88,1.8,1.44,1.37,1.42,1.38,1.25,1.34,1.44,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy Serie B,2022-12-11 11:00:00,17,Venezia,Cosenza,1.75,3.5,4.6,0.0,0.0,0.0,0.0,2.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,1.56,1.09,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2022-12-11 11:30:00,17,Caernarfon Town,The New Saints,11.25,6.4,1.18,1.01,19.0,1.09,5.7,1.37,2.75,1.2,4.0,1.86,1.82,4.15,1.07,1.02,2.0,2.43,1.46,1.71,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2022-12-11 11:30:00,17,Newtown,Haverfordwest County,2.0,3.55,2.94,1.04,10.0,1.18,4.1,1.65,2.1,1.29,3.2,1.56,2.24,1.28,1.24,1.7,1.0,1.0,1.11,1.29,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2022-12-11 11:30:00,17,Penybont,Airbus UK,1.17,5.8,11.0,1.03,11.0,1.17,4.2,1.6,2.2,1.28,3.26,2.46,1.47,1.02,1.07,4.5,2.0,0.0,1.6,0.88,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2022-12-11 11:30:00,17,Pontypridd Town AFC,Bala Town,3.7,3.75,1.71,1.03,11.0,1.17,4.2,1.6,2.2,1.29,3.24,1.66,2.06,2.2,1.18,1.13,1.13,1.63,1.35,1.79,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England Championship,2022-12-11 12:00:00,22,Watford,Hull City,1.63,3.85,4.8,1.05,11.0,1.32,3.4,1.93,1.94,1.4,2.75,1.91,1.8,1.15,1.22,2.3,1.9,1.2,1.53,1.11,2.64,1.54,7.5,3.1,1.23,1.46,1.83,2.32,3.08
Egypt Egyptian Premier League,2022-12-11 12:00:00,4,El Geish,Al Masry,3.35,2.85,2.21,1.1,7.0,1.5,2.45,2.35,1.46,1.49,2.37,2.0,1.74,1.61,1.33,1.28,3.0,1.0,1.02,1.76,2.78,2.25,7.1,1.92,1.4,1.76,2.22,0.0,0.0
Egypt Egyptian Premier League,2022-12-11 12:00:00,4,Smouha SC,Al Mokawloon,2.6,2.55,2.8,0.0,0.0,0.0,0.0,2.38,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.89,0.82,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División,2022-12-11 12:15:00,20,Sporting Gijón,FC Cartagena,2.25,3.0,3.1,1.11,6.0,1.5,2.5,2.45,1.52,1.53,2.38,2.05,1.66,1.32,1.38,1.55,1.67,1.56,1.65,1.28,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División,2022-12-11 12:15:00,20,SD Ponferradina,CD Lugo,2.1,3.25,3.1,1.08,7.0,1.36,2.95,2.1,1.68,1.4,2.75,1.82,1.87,1.3,1.37,1.61,1.0,0.89,1.44,1.4,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2022-12-11 12:30:00,20,Botoşani,CFR Cluj,4.5,3.5,1.75,1.09,8.25,1.42,2.75,2.38,1.56,1.48,2.5,2.15,1.62,2.0,1.3,1.18,1.11,2.0,1.68,1.47,3.15,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0
Belgium First Division B,2022-12-11 13:00:00,17,Beerschot-Wilrijk,Standard Liège II,1.36,4.4,7.0,0.0,0.0,0.0,0.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,1.25,1.98,1.38,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia PrvaLiga,2022-12-11 13:30:00,20,Radomlje,Celje,4.1,3.45,1.83,1.05,9.0,1.3,3.4,1.85,1.85,1.36,3.0,1.8,1.91,1.95,1.29,1.2,0.67,1.0,1.54,1.61,3.15,3.04,8.0,1.52,0.0,0.0,1.62,1.99,2.48
Italy Serie B,2022-12-11 14:00:00,17,Bari 1908,Modena,1.87,3.4,4.0,1.08,7.25,1.34,2.95,2.11,1.73,1.41,2.65,1.85,1.83,1.22,1.3,1.83,1.14,1.25,2.01,1.27,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2022-12-11 14:00:00,3,Zamalek,Pyramids FC,2.69,3.04,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.24,1.78,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División,2022-12-11 14:30:00,20,SD Eibar,Real Oviedo,1.73,3.2,4.6,1.12,6.0,1.55,2.3,2.55,1.4,1.64,2.14,2.5,1.52,1.1,1.3,1.95,2.33,1.11,1.9,1.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División,2022-12-11 14:30:00,20,Granada CF,Burgos CF,1.95,2.9,4.0,1.11,6.5,1.52,2.4,2.47,1.43,1.59,2.24,2.15,1.65,1.17,1.33,1.75,2.56,1.78,1.66,1.13,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2022-12-11 15:30:00,20,Chindia Târgovişte,FCSB,3.6,3.25,2.05,1.07,9.5,1.36,2.95,2.1,1.7,1.48,2.5,1.85,1.85,1.68,1.32,1.3,1.11,1.44,1.61,1.74,3.35,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0
Belgium First Division B,2022-12-11 16:30:00,17,Lommel United,KMSK Deinze,2.0,3.5,3.1,1.03,15.75,1.22,4.0,1.68,2.1,1.32,3.15,1.57,2.3,1.33,1.22,1.7,1.13,1.0,1.69,1.6,3.29,0.0,0.0,0.0,1.18,1.34,1.61,2.02,2.7
Italy Serie B,2022-12-11 16:30:00,17,Frosinone,Pisa,1.85,3.4,4.2,1.07,7.5,1.36,3.0,2.12,1.73,1.41,2.65,1.87,1.82,1.19,1.34,1.87,2.71,1.0,1.94,1.46,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División,2022-12-11 17:00:00,20,Racing Santander,Mirandés,2.1,2.8,3.6,1.13,5.5,1.48,2.45,2.48,1.43,1.57,2.25,2.1,1.7,1.25,1.4,1.65,0.78,0.44,1.53,1.24,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División,2022-12-11 17:00:00,20,UD Las Palmas,Albacete Balompié,1.62,3.4,5.0,1.1,6.5,1.4,2.75,2.25,1.57,1.44,2.62,2.05,1.7,1.18,1.31,1.95,2.0,1.33,1.74,1.37,3.11,1.22,10.5,5.8,1.26,1.58,1.94,2.41,3.34
