League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Turkey Süper Lig,2023-01-08 10:00:00,18,Ankaragücü,Kayserispor,2.38,3.5,2.8,1.05,13.0,1.25,3.82,1.79,1.98,1.4,3.2,1.66,2.2,1.47,1.33,1.62,1.0,1.25,1.48,1.28,2.76,1.73,8.0,2.4,0.0,1.62,2.0,2.5,0.0
Turkey Süper Lig,2023-01-08 10:00:00,18,Giresunspor,Ümraniyespor,2.18,3.35,3.25,1.03,10.65,1.27,3.61,1.85,1.89,1.37,2.85,1.68,2.05,1.33,1.3,1.65,1.43,0.86,1.85,1.67,3.52,1.62,8.0,2.63,0.0,0.0,1.85,0.0,0.0
Netherlands Eredivisie,2023-01-08 10:30:00,15,NEC,Ajax,8.0,6.0,1.3,1.02,19.0,1.14,5.38,1.55,2.4,1.25,3.75,1.7,2.05,2.95,1.15,1.1,1.14,2.29,2.06,2.04,4.1,4.6,8.5,1.27,1.25,1.47,1.82,2.38,2.73
Netherlands Eredivisie,2023-01-08 10:30:00,15,Cambuur,Volendam,2.2,3.4,3.25,1.02,15.0,1.19,4.45,1.59,2.29,1.3,3.4,1.57,2.25,1.32,1.26,1.75,0.43,0.43,1.67,1.59,3.26,1.77,7.5,2.4,0.0,1.25,1.48,1.82,2.35
Scotland Premiership,2023-01-08 10:30:00,21,Motherwell,Hibernian,3.1,3.2,2.3,1.08,7.0,1.4,2.75,2.25,1.65,1.44,2.63,1.8,1.95,1.5,1.33,1.45,0.63,0.6,1.44,1.82,3.26,2.28,7.4,1.95,1.19,1.26,1.5,1.86,2.36
Italy Serie A,2023-01-08 11:00:00,17,Lazio,Empoli,1.53,4.0,6.0,1.04,10.0,1.25,3.8,1.92,1.98,1.33,3.25,1.8,1.95,1.13,1.22,2.4,2.0,0.88,1.49,1.28,2.77,1.36,9.0,3.6,1.36,1.62,2.0,2.5,3.3
Italy Serie A,2023-01-08 11:00:00,17,Spezia,Lecce,2.55,3.1,2.88,1.09,7.0,1.39,2.8,2.2,1.68,1.5,2.5,1.91,1.91,1.39,1.36,1.5,1.38,1.0,1.58,1.15,2.73,1.7,9.5,2.55,1.33,1.57,1.91,2.4,3.2
Portugal LigaPro,2023-01-08 11:00:00,15,Estrela Amadora,CD Trofense,1.8,3.25,4.0,1.05,8.0,1.33,3.0,2.05,1.8,1.4,2.75,2.0,1.73,1.2,1.29,2.05,1.86,0.71,1.51,1.21,2.72,1.3,6.75,3.85,0.0,1.3,1.64,2.0,2.47
Portugal LigaPro,2023-01-08 11:00:00,15,Benfica II,CD Feirense,2.1,3.25,3.0,1.05,9.5,1.26,3.5,1.9,1.95,1.36,3.0,1.67,2.1,1.42,1.3,1.55,1.86,1.71,1.85,1.29,3.14,1.71,5.5,2.4,0.0,1.3,1.61,1.95,2.41
Greece Super League,2023-01-08 11:00:00,17,Volos NFC,Olympiakos Piraeus,7.0,4.35,1.4,1.03,13.0,1.25,3.75,1.82,1.93,1.33,3.25,1.95,1.8,2.7,1.2,1.1,1.63,1.88,1.31,1.69,3.0,2.92,8.0,1.55,1.34,1.63,2.1,2.85,4.0
Belgium Pro League,2023-01-08 12:00:00,19,Zulte-Waregem,KV Mechelen,2.4,3.5,2.4,1.02,17.0,1.18,4.75,1.6,2.3,1.29,3.5,1.5,2.5,1.6,1.26,1.41,0.78,0.57,1.41,1.27,2.68,2.1,8.5,1.91,0.0,1.31,1.57,2.0,2.4
Greece Super League,2023-01-08 12:00:00,17,Atromitos,Ionikos,1.75,3.25,4.8,1.08,8.0,1.4,2.95,2.25,1.6,1.5,2.5,2.05,1.7,1.18,1.3,1.98,1.63,0.38,1.26,1.08,2.34,1.64,7.5,2.78,1.5,1.98,2.55,3.6,0.0
Spain Segunda División,2023-01-08 12:15:00,22,Real Zaragoza,Mirandés,1.85,3.25,4.75,1.09,7.0,1.5,2.45,2.4,1.52,1.57,2.25,2.38,1.53,1.16,1.31,2.0,1.6,0.7,1.69,1.19,2.88,1.45,8.5,3.28,0.0,1.52,1.83,2.24,0.0
Spain La Liga,2023-01-08 12:15:00,16,Rayo Vallecano,Real Betis,2.1,3.25,3.6,1.08,9.0,1.42,2.9,2.25,1.65,1.5,2.5,1.95,1.8,1.29,1.33,1.67,2.0,1.14,2.04,1.11,3.15,1.45,9.0,3.24,1.29,1.5,1.8,2.25,2.9
Portugal Liga NOS,2023-01-08 12:30:00,15,Paços de Ferreira,GD Chaves,2.8,3.25,2.38,1.07,7.75,1.37,2.85,2.15,1.62,1.44,2.63,1.91,1.91,1.5,1.33,1.42,0.14,1.71,1.67,1.32,2.99,1.75,8.5,2.41,1.21,1.3,1.55,1.92,2.5
Netherlands Eredivisie,2023-01-08 12:45:00,15,Excelsior,Groningen,2.45,3.5,2.7,1.02,17.0,1.19,4.45,1.65,2.19,1.29,3.5,1.5,2.5,1.53,1.27,1.46,1.5,0.71,1.5,1.07,2.57,2.05,7.0,2.05,1.24,1.35,1.61,2.02,2.7
Scotland Premiership,2023-01-08 13:00:00,21,Dundee United,Rangers,11.0,6.0,1.25,1.02,12.0,1.17,4.5,1.4,2.67,1.29,3.5,1.91,1.91,3.4,1.15,1.04,1.3,1.89,1.48,1.8,3.28,7.8,12.5,1.14,0.0,1.25,1.47,1.81,2.24
Turkey Süper Lig,2023-01-08 13:00:00,18,Fenerbahçe,Galatasaray,2.38,3.4,2.88,1.05,13.0,1.21,4.22,1.75,2.03,1.33,3.0,1.58,2.2,1.35,1.29,1.65,2.44,2.22,2.01,2.29,4.3,1.95,8.0,2.1,0.0,1.55,1.85,2.3,0.0
Italy Serie A,2023-01-08 14:00:00,17,Sampdoria,Napoli,6.5,4.5,1.45,1.04,11.0,1.24,3.8,1.63,2.3,1.33,3.25,2.0,1.75,2.8,1.19,1.09,0.25,2.38,1.22,1.81,3.03,3.74,9.0,1.36,1.4,1.67,2.1,2.63,3.6
Greece Super League,2023-01-08 14:00:00,17,Aris,Asteras Tripolis,1.6,3.8,6.0,1.07,8.0,1.35,2.9,1.85,1.87,1.44,2.55,2.1,1.63,1.13,1.25,2.3,2.13,0.5,1.78,1.22,3.0,1.45,8.0,3.46,1.5,1.98,2.55,3.6,0.0
Egypt Egyptian Premier League,2023-01-08 14:00:00,12,Smouha SC,Pharco,2.08,2.75,3.95,1.13,5.39,1.57,2.25,2.93,1.3,1.62,2.2,2.38,1.53,1.22,1.4,1.68,0.6,0.6,1.4,1.18,2.58,1.51,8.5,3.16,0.0,1.51,1.84,2.27,3.1
Egypt Egyptian Premier League,2023-01-08 14:00:00,12,El Geish,Al Mokawloon,2.45,2.63,3.25,1.12,5.98,1.48,2.64,2.43,1.5,1.53,2.38,2.1,1.67,1.32,1.45,1.51,2.0,0.6,1.21,0.79,2.0,1.95,7.4,2.17,0.0,1.59,1.96,2.47,0.0
Belgium Pro League,2023-01-08 14:30:00,19,RSC Anderlecht,Union Saint-Gilloise,2.45,3.3,2.45,1.04,9.5,1.25,3.8,1.88,1.98,1.36,3.0,1.7,2.05,1.46,1.32,1.5,1.44,2.11,1.79,1.55,3.34,1.8,8.0,2.38,1.2,1.43,1.67,2.05,2.6
Spain Segunda División,2023-01-08 14:30:00,22,UD Las Palmas,Racing Santander,1.75,3.25,5.25,1.09,6.3,1.52,2.35,2.5,1.42,1.57,2.25,2.4,1.49,1.16,1.31,2.0,1.8,1.27,1.85,1.26,3.11,1.45,8.5,3.28,0.0,1.62,2.0,2.49,0.0
Spain La Liga,2023-01-08 14:30:00,16,Sevilla FC,Getafe CF,1.73,3.5,5.25,1.1,7.5,1.5,2.65,2.5,1.53,1.53,2.38,2.25,1.57,1.16,1.3,2.05,0.43,1.14,1.69,1.05,2.74,1.3,9.0,4.0,1.33,1.61,2.1,2.77,3.4
Greece Super League,2023-01-08 14:30:00,17,AEK Athens,Panathinaikos,2.0,3.25,4.0,1.08,8.0,1.44,2.75,2.22,1.6,1.5,2.5,2.0,1.75,1.25,1.34,1.73,2.57,2.71,2.36,1.37,3.73,1.75,8.0,2.52,1.35,1.65,2.12,2.9,0.0
Portugal Liga NOS,2023-01-08 15:00:00,15,CS Marítimo,Sporting CP,8.0,4.0,1.4,1.03,12.0,1.21,4.0,1.67,2.08,1.3,3.4,1.95,1.8,2.95,1.17,1.09,0.33,1.43,1.78,1.79,3.57,4.12,9.5,1.31,1.22,1.42,1.74,2.23,3.0
Italy Serie A,2023-01-08 16:45:00,17,AC Milan,Roma,1.91,3.6,3.75,1.06,9.25,1.29,3.3,1.95,1.95,1.4,2.75,1.8,1.95,1.23,1.28,1.88,2.63,2.13,2.02,1.49,3.51,1.8,7.5,2.38,1.4,1.67,2.1,2.63,3.4
Belgium Pro League,2023-01-08 17:00:00,19,OH Leuven,KV Kortrijk,1.8,3.6,3.5,1.02,17.0,1.2,4.5,1.55,2.4,1.3,3.4,1.62,2.2,1.2,1.2,2.15,1.63,0.88,1.83,1.14,2.97,1.45,9.0,3.2,0.0,1.28,1.55,1.95,2.25
Spain Segunda División,2023-01-08 17:00:00,22,SD Eibar,UD Ibiza,1.53,4.0,6.0,1.08,7.0,1.38,2.9,2.2,1.63,1.5,2.5,2.5,1.5,1.1,1.25,2.5,2.4,0.4,1.84,1.26,3.1,1.41,9.0,3.56,0.0,1.6,1.88,2.42,0.0
Spain La Liga,2023-01-08 17:00:00,16,Atlético Madrid,FC Barcelona,3.2,3.4,2.2,1.05,11.0,1.3,3.6,1.92,1.98,1.36,3.0,1.7,2.05,1.61,1.3,1.36,1.57,2.57,1.75,1.78,3.53,2.3,8.0,1.8,1.35,1.64,2.1,2.8,3.2
Portugal Liga NOS,2023-01-08 17:30:00,15,Boavista FC,Gil Vicente,2.2,3.25,3.1,1.07,7.75,1.36,2.9,1.97,1.75,1.44,2.63,1.8,1.95,1.41,1.33,1.51,1.57,0.67,1.36,1.3,2.66,1.85,8.0,2.28,1.22,1.42,1.74,2.23,3.0
